country,city,date,cases_cum,cases
Netherlands,Amsterdam,2021-09-13,116012,121
Netherlands,Amsterdam,2021-09-14,116144,132
Netherlands,Amsterdam,2021-09-15,116310,166
Netherlands,Amsterdam,2021-09-16,116429,119
Netherlands,Amsterdam,2021-09-17,116542,113
Netherlands,Amsterdam,2021-09-18,116661,119
Netherlands,Amsterdam,2021-09-19,116747,86
Netherlands,Amsterdam,2021-09-20,116822,75
Netherlands,Amsterdam,2021-09-21,116905,83
Netherlands,Amsterdam,2021-09-22,116976,71
Netherlands,Amsterdam,2021-09-23,117063,87
Netherlands,Amsterdam,2021-09-24,117167,104
Netherlands,Amsterdam,2021-09-25,117233,66
Netherlands,Amsterdam,2021-09-26,117281,48
Netherlands,Amsterdam,2021-09-27,117339,58
Netherlands,Amsterdam,2021-09-28,117430,91
Netherlands,Amsterdam,2021-09-29,117515,85
Netherlands,Amsterdam,2021-09-30,117575,60
Netherlands,Amsterdam,2021-10-01,117646,71
Netherlands,Amsterdam,2021-10-02,117734,88
Netherlands,Amsterdam,2021-10-03,117807,73
Netherlands,Amsterdam,2021-10-04,117893,86
Netherlands,Amsterdam,2021-10-05,117969,76
Netherlands,Amsterdam,2021-10-06,118035,66
Netherlands,Amsterdam,2021-10-07,118183,148
Netherlands,Amsterdam,2021-10-08,118301,118
Netherlands,Amsterdam,2021-10-09,118400,99
Netherlands,Amsterdam,2021-10-10,118514,114
Netherlands,Amsterdam,2021-10-11,118586,72
Netherlands,Amsterdam,2021-10-12,118700,114
Netherlands,Amsterdam,2021-10-13,118846,146
Netherlands,Amsterdam,2021-10-14,118923,77
Netherlands,Amsterdam,2021-10-15,119103,180
Netherlands,Amsterdam,2021-10-16,119221,118
Netherlands,Amsterdam,2021-10-17,119392,171
Netherlands,Amsterdam,2021-10-18,119516,124
Netherlands,Amsterdam,2021-10-19,119668,152
Netherlands,Amsterdam,2021-10-20,119876,208
Netherlands,Amsterdam,2021-10-21,120071,195
Netherlands,Amsterdam,2021-10-22,120327,256
Netherlands,Amsterdam,2021-10-23,120612,285
Netherlands,Amsterdam,2021-10-24,120871,259
Netherlands,Amsterdam,2021-10-25,121106,235
Netherlands,Amsterdam,2021-10-26,121359,253
Netherlands,Amsterdam,2021-10-27,121701,342
Netherlands,Amsterdam,2021-10-28,121913,212
Netherlands,Amsterdam,2021-10-29,122165,252
Netherlands,Amsterdam,2021-10-30,122487,322
Netherlands,Amsterdam,2021-10-31,122846,359
Netherlands,Amsterdam,2021-11-01,123062,216
Netherlands,Amsterdam,2021-11-02,123384,322
Netherlands,Amsterdam,2021-11-03,123692,308
Netherlands,Amsterdam,2021-11-04,124062,370
Netherlands,Amsterdam,2021-11-05,124552,490
Netherlands,Amsterdam,2021-11-06,124954,402
Netherlands,Amsterdam,2021-11-07,125361,407
Netherlands,Amsterdam,2021-11-08,125770,409
Netherlands,Amsterdam,2021-11-09,126101,331
Netherlands,Amsterdam,2021-11-10,126607,506
Netherlands,Amsterdam,2021-11-11,127221,614
Netherlands,Amsterdam,2021-11-12,127910,689
Netherlands,Amsterdam,2021-11-13,128504,594
Netherlands,Amsterdam,2021-11-14,129007,503
Netherlands,Amsterdam,2021-11-15,129932,925
Netherlands,Amsterdam,2021-11-16,130599,667
Netherlands,Amsterdam,2021-11-17,131378,779
Netherlands,Amsterdam,2021-11-18,132250,872
Netherlands,Amsterdam,2021-11-19,133032,782
Netherlands,Amsterdam,2021-11-20,134103,1071
Netherlands,Amsterdam,2021-11-21,134903,800
Netherlands,Amsterdam,2021-11-22,135716,813
Netherlands,Amsterdam,2021-11-23,136650,934
Netherlands,Amsterdam,2021-11-24,137392,742
Netherlands,Amsterdam,2021-11-25,138384,992
Netherlands,Amsterdam,2021-11-26,139152,768
Netherlands,Amsterdam,2021-11-27,140104,952
Netherlands,Amsterdam,2021-11-28,141024,920
Netherlands,Amsterdam,2021-11-29,141469,445
Netherlands,Amsterdam,2021-11-30,142245,776
Netherlands,Amsterdam,2021-12-01,142877,632
Netherlands,Amsterdam,2021-12-02,143678,801
Netherlands,Amsterdam,2021-12-03,144808,1130
Netherlands,Amsterdam,2021-12-04,145619,811
Netherlands,Amsterdam,2021-12-05,146316,697
Netherlands,Amsterdam,2021-12-06,146965,649
Netherlands,Amsterdam,2021-12-07,147602,637
Netherlands,Amsterdam,2021-12-08,148311,709
Netherlands,Amsterdam,2021-12-09,148995,684
Netherlands,Amsterdam,2021-12-10,149645,650
Netherlands,Amsterdam,2021-12-11,150315,670
Netherlands,Amsterdam,2021-12-12,151043,728
Netherlands,Amsterdam,2021-12-13,151473,430
Netherlands,Amsterdam,2021-12-14,151946,473
Netherlands,Amsterdam,2021-12-15,152631,685
Netherlands,Amsterdam,2021-12-16,153131,500
Netherlands,Amsterdam,2021-12-17,153954,823
Netherlands,Amsterdam,2021-12-18,154631,677
Netherlands,Amsterdam,2021-12-19,155222,591
Netherlands,Amsterdam,2021-12-20,155769,547
Netherlands,Amsterdam,2021-12-21,156323,554
Netherlands,Amsterdam,2021-12-22,157137,814
Netherlands,Amsterdam,2021-12-23,157887,750
Netherlands,Amsterdam,2021-12-24,158737,850
Netherlands,Amsterdam,2021-12-25,159490,753
Netherlands,Amsterdam,2021-12-26,160376,886
Netherlands,Amsterdam,2021-12-27,161004,628
Netherlands,Amsterdam,2021-12-28,161608,604
Netherlands,Amsterdam,2021-12-29,162654,1046
Netherlands,Amsterdam,2021-12-30,163568,914
Netherlands,Amsterdam,2021-12-31,164948,1380
Netherlands,Amsterdam,2022-01-01,166361,1413
Netherlands,Amsterdam,2022-01-02,167444,1083
Netherlands,Amsterdam,2022-01-03,168460,1016
Netherlands,Amsterdam,2022-01-04,170094,1634
Netherlands,Amsterdam,2022-01-05,172352,2258
Netherlands,Amsterdam,2022-01-06,174598,2246
Netherlands,Amsterdam,2022-01-07,178259,3661
Netherlands,Amsterdam,2022-01-08,180803,2544
Netherlands,Amsterdam,2022-01-09,183277,2474
Netherlands,Amsterdam,2022-01-10,185675,2398
Netherlands,Amsterdam,2022-01-11,188344,2669
Netherlands,Amsterdam,2022-01-12,190860,2516
Netherlands,Amsterdam,2022-01-13,194297,3437
Netherlands,Amsterdam,2022-01-14,197050,2753
Netherlands,Amsterdam,2022-01-15,199909,2859
Netherlands,Amsterdam,2022-01-16,202796,2887
Netherlands,Amsterdam,2022-01-17,206124,3328
Netherlands,Amsterdam,2022-01-18,208658,2534
Netherlands,Amsterdam,2022-01-19,211839,3181
Netherlands,Amsterdam,2022-01-20,214625,2786
Netherlands,Amsterdam,2022-01-21,217943,3318
Netherlands,Amsterdam,2022-01-22,220759,2816
Netherlands,Amsterdam,2022-01-23,225460,4701
Netherlands,Amsterdam,2022-01-24,229609,4149
Netherlands,Amsterdam,2022-01-25,233330,3721
Netherlands,Amsterdam,2022-01-26,238224,4894
Netherlands,Amsterdam,2022-01-27,241065,2841
Netherlands,Amsterdam,2022-01-28,244439,3374
Netherlands,Amsterdam,2022-01-29,247212,2773
Netherlands,Amsterdam,2022-01-30,250290,3078
Netherlands,Amsterdam,2022-01-31,256061,5771
Netherlands,Amsterdam,2022-02-01,260008,3947
Netherlands,Amsterdam,2022-02-02,263199,3191
Netherlands,Amsterdam,2022-02-03,267326,4127
Netherlands,Amsterdam,2022-02-04,270131,2805
Netherlands,Amsterdam,2022-02-05,271600,1469
Netherlands,Amsterdam,2022-02-06,276850,5250
Netherlands,Amsterdam,2022-02-07,279685,2835
Netherlands,Amsterdam,2022-02-08,291416,11731
Netherlands,Amsterdam,2022-02-09,295073,3657
Netherlands,Amsterdam,2022-02-10,298658,3585
Netherlands,Amsterdam,2022-02-11,301652,2994
Netherlands,Amsterdam,2022-02-12,304060,2408
Netherlands,Amsterdam,2022-02-13,306080,2020
Netherlands,Amsterdam,2022-02-14,308115,2035
Netherlands,Amsterdam,2022-02-15,310478,2363
Netherlands,Amsterdam,2022-02-16,313462,2984
Netherlands,Amsterdam,2022-02-17,315709,2247
Netherlands,Amsterdam,2022-02-18,317654,1945
Netherlands,Amsterdam,2022-02-19,318688,1034
Netherlands,Amsterdam,2022-02-20,320317,1629
Netherlands,Amsterdam,2022-02-21,321593,1276
Netherlands,Amsterdam,2022-02-22,322915,1322
Netherlands,Amsterdam,2022-02-23,324670,1755
Netherlands,Amsterdam,2022-02-24,326654,1984
Netherlands,Amsterdam,2022-02-25,328183,1529
Netherlands,Amsterdam,2022-02-26,329486,1303
Netherlands,Amsterdam,2022-02-27,330766,1280
Netherlands,Amsterdam,2022-02-28,332139,1373
Netherlands,Amsterdam,2022-03-01,334144,2005
Netherlands,Amsterdam,2022-03-02,336750,2606
Netherlands,Amsterdam,2022-03-03,339421,2671
Netherlands,Amsterdam,2022-03-04,342173,2752
Netherlands,Amsterdam,2022-03-05,344380,2207
Netherlands,Amsterdam,2022-03-06,346227,1847
Netherlands,Amsterdam,2022-03-07,348215,1988
Netherlands,Amsterdam,2022-03-08,350626,2411
Netherlands,Amsterdam,2022-03-09,353908,3282
Netherlands,Amsterdam,2022-03-10,356493,2585
Netherlands,Amsterdam,2022-03-11,359496,3003
Netherlands,Amsterdam,2022-03-12,361829,2333
Netherlands,Amsterdam,2022-03-13,363805,1976
Netherlands,Amsterdam,2022-03-14,365852,2047
Netherlands,Amsterdam,2022-03-15,368412,2560
Netherlands,Amsterdam,2022-03-16,371103,2691
Netherlands,Amsterdam,2022-03-17,373259,2156
Netherlands,Amsterdam,2022-03-18,375306,2047
Netherlands,Amsterdam,2022-03-19,376925,1619
Netherlands,Amsterdam,2022-03-20,378309,1384
Netherlands,Amsterdam,2022-03-21,379702,1393
Netherlands,Amsterdam,2022-03-22,381353,1651
Netherlands,Amsterdam,2022-03-23,383148,1795
Netherlands,Amsterdam,2022-03-24,393532,10384
Netherlands,Amsterdam,2022-03-25,394971,1439
Netherlands,Amsterdam,2022-03-26,396211,1240
Netherlands,Amsterdam,2022-03-27,397295,1084
Netherlands,Amsterdam,2022-03-28,398117,822
Netherlands,Amsterdam,2022-03-29,399386,1269
Netherlands,Amsterdam,2022-03-30,400551,1165
Netherlands,Amsterdam,2022-03-31,401670,1119
Netherlands,Amsterdam,2022-04-01,402605,935
Netherlands,Amsterdam,2022-04-02,403311,706
Netherlands,Amsterdam,2022-04-03,403985,674
Netherlands,Amsterdam,2022-04-04,404434,449
Netherlands,Amsterdam,2022-04-05,405050,616
Netherlands,Amsterdam,2022-04-06,405690,640
Netherlands,Amsterdam,2022-04-07,406220,530
Netherlands,Amsterdam,2022-04-08,406866,646
Netherlands,Amsterdam,2022-04-09,407372,506
Netherlands,Amsterdam,2022-04-10,407769,397
Netherlands,Amsterdam,2022-04-11,408111,342
Netherlands,Amsterdam,2022-04-12,408480,369
Netherlands,Amsterdam,2022-04-13,408771,291
Netherlands,Amsterdam,2022-04-14,409081,310
Netherlands,Amsterdam,2022-04-15,409329,248
Netherlands,Amsterdam,2022-04-16,409595,266
Netherlands,Amsterdam,2022-04-17,409832,237
Netherlands,Amsterdam,2022-04-18,410006,174
Netherlands,Amsterdam,2022-04-19,410153,147
Netherlands,Amsterdam,2022-04-20,410436,283
Netherlands,Amsterdam,2022-04-21,410675,239
Netherlands,Amsterdam,2022-04-22,410887,212
Netherlands,Amsterdam,2022-04-23,411053,166
Netherlands,Amsterdam,2022-04-24,411148,95
Netherlands,Amsterdam,2022-04-25,411253,105
Netherlands,Amsterdam,2022-04-26,411417,164
Netherlands,Amsterdam,2022-04-27,411591,174
Netherlands,Amsterdam,2022-04-28,411664,73
Netherlands,Amsterdam,2022-04-29,411829,165
Netherlands,Amsterdam,2022-04-30,411961,132
Netherlands,Amsterdam,2022-05-01,412111,150
Netherlands,Amsterdam,2022-05-02,412204,93
Netherlands,Amsterdam,2022-05-03,412353,149
Netherlands,Amsterdam,2022-05-04,412495,142
Netherlands,Amsterdam,2022-05-05,412683,188
Netherlands,Amsterdam,2022-05-06,412796,113
Netherlands,Amsterdam,2022-05-07,412935,139
Netherlands,Amsterdam,2022-05-08,413066,131
Netherlands,Amsterdam,2022-05-09,413174,108
Netherlands,Amsterdam,2022-05-10,413291,117
Netherlands,Amsterdam,2022-05-11,413415,124
Netherlands,Amsterdam,2022-05-12,413612,197
Netherlands,Amsterdam,2022-05-13,413708,96
Netherlands,Amsterdam,2022-05-14,413690,0
Netherlands,Amsterdam,2022-05-15,413788,98
Netherlands,Amsterdam,2022-05-16,413884,96
Netherlands,Amsterdam,2022-05-17,414000,116
Netherlands,Amsterdam,2022-05-18,414092,92
Netherlands,Amsterdam,2022-05-19,414230,138
Netherlands,Amsterdam,2022-05-20,414306,76
Netherlands,Amsterdam,2022-05-21,414399,93
Netherlands,Amsterdam,2022-05-22,414454,55
Netherlands,Amsterdam,2022-05-23,414521,67
Netherlands,Amsterdam,2022-05-24,414635,114
Netherlands,Amsterdam,2022-05-25,414729,94
Netherlands,Amsterdam,2022-05-26,414868,139
Netherlands,Amsterdam,2022-05-27,414974,106
Netherlands,Amsterdam,2022-05-28,415088,114
Netherlands,Amsterdam,2022-05-29,415183,95
Netherlands,Amsterdam,2022-05-30,415298,115
Netherlands,Amsterdam,2022-05-31,415426,128
Netherlands,Amsterdam,2022-06-01,415541,115
Netherlands,Amsterdam,2022-06-02,415687,146
Netherlands,Amsterdam,2022-06-03,415820,133
Netherlands,Amsterdam,2022-06-04,415934,114
Netherlands,Amsterdam,2022-06-05,416058,124
Netherlands,Amsterdam,2022-06-06,416120,62
Netherlands,Amsterdam,2022-06-07,416231,111
Netherlands,Amsterdam,2022-06-08,416368,137
Netherlands,Amsterdam,2022-06-09,416607,239
Netherlands,Amsterdam,2022-06-10,416818,211
Netherlands,Amsterdam,2022-06-11,417041,223
Netherlands,Amsterdam,2022-06-12,417142,101
Netherlands,Amsterdam,2022-06-13,417351,209
Netherlands,Amsterdam,2022-06-14,417537,186
Netherlands,Amsterdam,2022-06-15,417771,234
Netherlands,Amsterdam,2022-06-16,418123,352
Netherlands,Amsterdam,2022-06-17,418423,300
Netherlands,Amsterdam,2022-06-18,418706,283
Netherlands,Amsterdam,2022-06-19,418934,228
Netherlands,Amsterdam,2022-06-20,419219,285
Netherlands,Amsterdam,2022-06-21,419504,285
Netherlands,Amsterdam,2022-06-22,419794,290
Netherlands,Amsterdam,2022-06-23,420168,374
Netherlands,Amsterdam,2022-06-24,420435,267
Netherlands,Amsterdam,2022-06-25,420777,342
Netherlands,Amsterdam,2022-06-26,421020,243
Netherlands,Amsterdam,2022-06-27,421263,243
Netherlands,Amsterdam,2022-06-28,421595,332
Netherlands,Amsterdam,2022-06-29,421947,352
Netherlands,Amsterdam,2022-06-30,422291,344
Netherlands,Amsterdam,2022-07-01,422626,335
Netherlands,Amsterdam,2022-07-02,422958,332
Netherlands,Amsterdam,2022-07-03,423254,296
Netherlands,Amsterdam,2022-07-04,423450,196
Netherlands,Amsterdam,2022-07-05,423837,387
Netherlands,Amsterdam,2022-07-06,424153,316
Netherlands,Amsterdam,2022-07-07,424701,548
Netherlands,Amsterdam,2022-07-08,425112,411
Netherlands,Amsterdam,2022-07-09,425447,335
Netherlands,Amsterdam,2022-07-10,425841,394
Netherlands,Amsterdam,2022-07-11,426102,261
Netherlands,Amsterdam,2022-07-12,426492,390
Netherlands,Amsterdam,2022-07-13,426891,399
Netherlands,Amsterdam,2022-07-14,427298,407
Netherlands,Amsterdam,2022-07-15,427709,411
Netherlands,Amsterdam,2022-07-16,428068,359
Netherlands,Amsterdam,2022-07-17,428338,270
Netherlands,Amsterdam,2022-07-18,428508,170
Netherlands,Amsterdam,2022-07-19,428785,277
Netherlands,Amsterdam,2022-07-20,429022,237
Netherlands,Amsterdam,2022-07-21,429207,185
Netherlands,Amsterdam,2022-07-22,429496,289
Netherlands,Amsterdam,2022-07-23,429739,243
Netherlands,Amsterdam,2022-07-24,429915,176
Netherlands,Amsterdam,2022-07-25,430026,111
Netherlands,Amsterdam,2022-07-26,430198,172
Netherlands,Amsterdam,2022-07-27,430395,197
Netherlands,Amsterdam,2022-07-28,430574,179
Netherlands,Amsterdam,2022-07-29,430730,156
Netherlands,Amsterdam,2022-07-30,430851,121
Netherlands,Amsterdam,2022-07-31,430968,117
Netherlands,Amsterdam,2022-08-01,431038,70
Netherlands,Amsterdam,2022-08-02,431176,138
Netherlands,Amsterdam,2022-08-03,431299,123
Netherlands,Amsterdam,2022-08-04,431436,137
Netherlands,Amsterdam,2022-08-05,431580,144
Netherlands,Amsterdam,2022-08-06,431672,92
Netherlands,Amsterdam,2022-08-07,431754,82
Netherlands,Amsterdam,2022-08-08,431803,49
Netherlands,Amsterdam,2022-08-09,431898,95
Netherlands,Amsterdam,2022-08-10,432014,116
Netherlands,Amsterdam,2022-08-11,432109,95
Netherlands,Amsterdam,2022-08-12,432208,99
Netherlands,Amsterdam,2022-08-13,432314,106
Netherlands,Amsterdam,2022-08-14,432374,60
Netherlands,Amsterdam,2022-08-15,432430,56
Netherlands,Amsterdam,2022-08-16,432524,94
Netherlands,Amsterdam,2022-08-17,432602,78
Netherlands,Amsterdam,2022-08-18,432610,8
Netherlands,Amsterdam,2022-08-19,432740,130
Netherlands,Amsterdam,2022-08-20,432797,57
Netherlands,Amsterdam,2022-08-21,432845,48
Netherlands,Amsterdam,2022-08-22,432881,36
Netherlands,Amsterdam,2022-08-23,432940,59
Netherlands,Amsterdam,2022-08-24,432991,51
Netherlands,Amsterdam,2022-08-25,433058,67
Netherlands,Amsterdam,2022-08-26,433117,59
Netherlands,Amsterdam,2022-08-27,433174,57
Netherlands,Amsterdam,2022-08-28,433234,60
Netherlands,Amsterdam,2022-08-29,433274,40
Netherlands,Amsterdam,2022-08-30,433322,48
Netherlands,Amsterdam,2022-08-31,433376,54
Netherlands,Amsterdam,2022-09-01,433451,75
Netherlands,Amsterdam,2022-09-02,433515,64
Netherlands,Amsterdam,2022-09-03,433568,53
Netherlands,Amsterdam,2022-09-04,433616,48
Netherlands,Amsterdam,2022-09-05,433652,36
Netherlands,Amsterdam,2022-09-06,433693,41
Netherlands,Amsterdam,2022-09-07,433782,89
Netherlands,Amsterdam,2022-09-08,433833,51
Netherlands,Amsterdam,2022-09-09,433881,48
Netherlands,Den Haag,2020-03-02,NA,0
Netherlands,Den Haag,2020-03-03,NA,0
Netherlands,Den Haag,2020-03-04,NA,0
Netherlands,Den Haag,2020-03-05,NA,0
Netherlands,Den Haag,2020-03-06,2,0
Netherlands,Den Haag,2020-03-07,2,0
Netherlands,Den Haag,2020-03-08,2,0
Netherlands,Den Haag,2020-03-09,2,0
Netherlands,Den Haag,2020-03-10,3,1
Netherlands,Den Haag,2020-03-11,7,4
Netherlands,Den Haag,2020-03-12,7,0
Netherlands,Den Haag,2020-03-13,8,1
Netherlands,Den Haag,2020-03-14,9,1
Netherlands,Den Haag,2020-03-15,10,1
Netherlands,Den Haag,2020-03-16,14,4
Netherlands,Den Haag,2020-03-17,17,3
Netherlands,Den Haag,2020-03-18,21,4
Netherlands,Den Haag,2020-03-19,27,6
Netherlands,Den Haag,2020-03-20,36,9
Netherlands,Den Haag,2020-03-21,44,8
Netherlands,Den Haag,2020-03-22,47,3
Netherlands,Den Haag,2020-03-23,53,6
Netherlands,Den Haag,2020-03-24,63,10
Netherlands,Den Haag,2020-03-25,81,18
Netherlands,Den Haag,2020-03-26,103,22
Netherlands,Den Haag,2020-03-27,124,21
Netherlands,Den Haag,2020-03-28,161,37
Netherlands,Den Haag,2020-03-29,176,15
Netherlands,Den Haag,2020-03-30,182,6
Netherlands,Den Haag,2020-03-31,NA,0
Netherlands,Den Haag,2020-04-01,NA,0
Netherlands,Den Haag,2020-04-02,NA,0
Netherlands,Den Haag,2020-04-03,NA,0
Netherlands,Den Haag,2020-04-04,NA,0
Netherlands,Den Haag,2020-04-05,NA,0
Netherlands,Den Haag,2020-04-06,NA,0
Netherlands,Den Haag,2020-04-07,NA,0
Netherlands,Den Haag,2020-04-08,440,0
Netherlands,Den Haag,2020-04-09,472,32
Netherlands,Den Haag,2020-04-10,506,34
Netherlands,Den Haag,2020-04-11,554,48
Netherlands,Den Haag,2020-04-12,581,27
Netherlands,Den Haag,2020-04-13,617,36
Netherlands,Den Haag,2020-04-14,635,18
Netherlands,Den Haag,2020-04-15,661,26
Netherlands,Den Haag,2020-04-16,703,42
Netherlands,Den Haag,2020-04-17,735,32
Netherlands,Den Haag,2020-04-18,788,53
Netherlands,Den Haag,2020-04-19,845,57
Netherlands,Den Haag,2020-04-20,868,23
Netherlands,Den Haag,2020-04-21,886,18
Netherlands,Den Haag,2020-04-22,919,33
Netherlands,Den Haag,2020-04-23,958,39
Netherlands,Den Haag,2020-04-24,993,35
Netherlands,Den Haag,2020-04-25,1028,35
Netherlands,Den Haag,2020-04-26,1058,30
Netherlands,Den Haag,2020-04-27,1079,21
Netherlands,Den Haag,2020-04-28,1081,2
Netherlands,Den Haag,2020-04-29,1090,9
Netherlands,Den Haag,2020-04-30,1117,27
Netherlands,Den Haag,2020-05-01,1140,23
Netherlands,Den Haag,2020-05-02,1160,20
Netherlands,Den Haag,2020-05-03,1177,17
Netherlands,Den Haag,2020-05-04,1181,4
Netherlands,Den Haag,2020-05-05,1190,9
Netherlands,Den Haag,2020-05-06,1195,5
Netherlands,Den Haag,2020-05-07,1208,13
Netherlands,Den Haag,2020-05-08,1219,11
Netherlands,Den Haag,2020-05-09,1232,13
Netherlands,Den Haag,2020-05-10,1246,14
Netherlands,Den Haag,2020-05-11,1258,12
Netherlands,Den Haag,2020-05-12,1265,7
Netherlands,Den Haag,2020-05-13,1279,14
Netherlands,Den Haag,2020-05-14,1293,14
Netherlands,Den Haag,2020-05-15,1304,11
Netherlands,Den Haag,2020-05-16,1311,7
Netherlands,Den Haag,2020-05-17,1319,8
Netherlands,Den Haag,2020-05-18,1325,6
Netherlands,Den Haag,2020-05-19,1337,12
Netherlands,Den Haag,2020-05-20,1343,6
Netherlands,Den Haag,2020-05-21,1357,14
Netherlands,Den Haag,2020-05-22,1364,7
Netherlands,Den Haag,2020-05-23,1383,19
Netherlands,Den Haag,2020-05-24,1394,11
Netherlands,Den Haag,2020-05-25,1404,10
Netherlands,Den Haag,2020-05-26,1414,10
Netherlands,Den Haag,2020-05-27,1426,12
Netherlands,Den Haag,2020-05-28,1441,15
Netherlands,Den Haag,2020-05-29,1458,17
Netherlands,Den Haag,2020-05-30,1474,16
Netherlands,Den Haag,2020-05-31,1482,8
Netherlands,Den Haag,2020-06-01,1491,9
Netherlands,Den Haag,2020-06-02,1505,14
Netherlands,Den Haag,2020-06-03,1506,1
Netherlands,Den Haag,2020-06-04,1519,13
Netherlands,Den Haag,2020-06-05,1531,12
Netherlands,Den Haag,2020-06-06,1550,19
Netherlands,Den Haag,2020-06-07,1561,11
Netherlands,Den Haag,2020-06-08,1567,6
Netherlands,Den Haag,2020-06-09,1588,21
Netherlands,Den Haag,2020-06-10,1600,12
Netherlands,Den Haag,2020-06-11,1618,18
Netherlands,Den Haag,2020-06-12,1640,22
Netherlands,Den Haag,2020-06-13,1651,11
Netherlands,Den Haag,2020-06-14,1660,9
Netherlands,Den Haag,2020-06-15,1679,19
Netherlands,Den Haag,2020-06-16,1684,5
Netherlands,Den Haag,2020-06-17,1692,8
Netherlands,Den Haag,2020-06-18,1706,14
Netherlands,Den Haag,2020-06-19,1716,10
Netherlands,Den Haag,2020-06-20,1724,8
Netherlands,Den Haag,2020-06-21,1729,5
Netherlands,Den Haag,2020-06-22,1738,9
Netherlands,Den Haag,2020-06-23,1741,3
Netherlands,Den Haag,2020-06-24,1746,5
Netherlands,Den Haag,2020-06-25,1760,14
Netherlands,Den Haag,2020-06-26,1762,2
Netherlands,Den Haag,2020-06-27,1770,8
Netherlands,Den Haag,2020-06-28,1774,4
Netherlands,Den Haag,2020-06-29,1784,10
Netherlands,Den Haag,2020-06-30,1787,3
Netherlands,Den Haag,2020-07-01,1792,5
Netherlands,Den Haag,2020-07-02,1798,6
Netherlands,Den Haag,2020-07-03,1806,8
Netherlands,Den Haag,2020-07-04,1808,2
Netherlands,Den Haag,2020-07-05,1810,2
Netherlands,Den Haag,2020-07-06,1812,2
Netherlands,Den Haag,2020-07-07,1817,5
Netherlands,Den Haag,2020-07-08,1821,4
Netherlands,Den Haag,2020-07-09,1823,2
Netherlands,Den Haag,2020-07-10,1830,7
Netherlands,Den Haag,2020-07-11,1836,6
Netherlands,Den Haag,2020-07-12,1841,5
Netherlands,Den Haag,2020-07-13,1850,9
Netherlands,Den Haag,2020-07-14,1859,9
Netherlands,Den Haag,2020-07-15,1868,9
Netherlands,Den Haag,2020-07-16,1879,11
Netherlands,Den Haag,2020-07-17,1886,7
Netherlands,Den Haag,2020-07-18,1901,15
Netherlands,Den Haag,2020-07-19,1904,3
