date,cases,city,country
2021-10-31,73,Geneva,Switzerland
2021-11-01,131,Geneva,Switzerland
2021-11-02,90,Geneva,Switzerland
2021-11-03,114,Geneva,Switzerland
2021-11-04,93,Geneva,Switzerland
2021-11-05,99,Geneva,Switzerland
2021-11-06,69,Geneva,Switzerland
2021-11-07,54,Geneva,Switzerland
2021-11-08,133,Geneva,Switzerland
2021-11-09,109,Geneva,Switzerland
2021-11-10,158,Geneva,Switzerland
2021-11-11,150,Geneva,Switzerland
2021-11-12,125,Geneva,Switzerland
2021-11-13,94,Geneva,Switzerland
2021-11-14,63,Geneva,Switzerland
2021-11-15,208,Geneva,Switzerland
2021-11-16,205,Geneva,Switzerland
2021-11-17,218,Geneva,Switzerland
2021-11-18,204,Geneva,Switzerland
2021-11-19,236,Geneva,Switzerland
2021-11-20,225,Geneva,Switzerland
2021-11-21,133,Geneva,Switzerland
2021-11-22,494,Geneva,Switzerland
2021-11-23,375,Geneva,Switzerland
2021-11-24,423,Geneva,Switzerland
2021-11-25,462,Geneva,Switzerland
2021-11-26,420,Geneva,Switzerland
2021-11-27,331,Geneva,Switzerland
2021-11-28,227,Geneva,Switzerland
2021-11-29,755,Geneva,Switzerland
2021-11-30,678,Geneva,Switzerland
2021-12-01,604,Geneva,Switzerland
2021-12-02,671,Geneva,Switzerland
2021-12-03,643,Geneva,Switzerland
2021-12-04,436,Geneva,Switzerland
2021-12-05,277,Geneva,Switzerland
2021-12-06,944,Geneva,Switzerland
2021-12-07,835,Geneva,Switzerland
2021-12-08,742,Geneva,Switzerland
2021-12-09,711,Geneva,Switzerland
2021-12-10,668,Geneva,Switzerland
2021-12-11,455,Geneva,Switzerland
2021-12-12,269,Geneva,Switzerland
2021-12-13,1115,Geneva,Switzerland
2021-12-14,846,Geneva,Switzerland
2021-12-15,774,Geneva,Switzerland
2021-12-16,675,Geneva,Switzerland
2021-12-17,677,Geneva,Switzerland
2021-12-18,480,Geneva,Switzerland
2021-12-19,302,Geneva,Switzerland
2021-12-20,1109,Geneva,Switzerland
2021-12-21,1054,Geneva,Switzerland
2021-12-22,1000,Geneva,Switzerland
2021-12-23,1087,Geneva,Switzerland
2021-12-24,891,Geneva,Switzerland
2021-12-25,469,Geneva,Switzerland
2021-12-26,563,Geneva,Switzerland
2021-12-27,1719,Geneva,Switzerland
2021-12-28,1903,Geneva,Switzerland
2021-12-29,2017,Geneva,Switzerland
2021-12-30,2084,Geneva,Switzerland
2021-12-31,1346,Geneva,Switzerland
2022-01-01,869,Geneva,Switzerland
2022-01-02,1035,Geneva,Switzerland
2022-01-03,3033,Geneva,Switzerland
2022-01-04,3259,Geneva,Switzerland
2022-01-05,2856,Geneva,Switzerland
2022-01-06,2575,Geneva,Switzerland
2022-01-07,2705,Geneva,Switzerland
2022-01-08,1699,Geneva,Switzerland
2022-01-09,1022,Geneva,Switzerland
2022-01-10,3588,Geneva,Switzerland
2022-01-11,3241,Geneva,Switzerland
2022-01-12,2761,Geneva,Switzerland
2022-01-13,2559,Geneva,Switzerland
2022-01-14,2495,Geneva,Switzerland
2022-01-15,1522,Geneva,Switzerland
2022-01-16,1050,Geneva,Switzerland
2022-01-17,3764,Geneva,Switzerland
2022-01-18,3431,Geneva,Switzerland
2022-01-19,3404,Geneva,Switzerland
2022-01-20,3248,Geneva,Switzerland
2022-01-21,3157,Geneva,Switzerland
2022-01-22,1855,Geneva,Switzerland
2022-01-23,1288,Geneva,Switzerland
2022-01-24,4095,Geneva,Switzerland
2022-01-25,3565,Geneva,Switzerland
2022-01-26,3030,Geneva,Switzerland
2022-01-27,2647,Geneva,Switzerland
2022-01-28,2361,Geneva,Switzerland
2022-01-29,1493,Geneva,Switzerland
2022-01-30,965,Geneva,Switzerland
2022-01-31,2787,Geneva,Switzerland
2022-02-01,2182,Geneva,Switzerland
2022-02-02,2051,Geneva,Switzerland
2022-02-03,1586,Geneva,Switzerland
2022-02-04,1307,Geneva,Switzerland
2022-02-05,943,Geneva,Switzerland
2022-02-06,589,Geneva,Switzerland
2022-02-07,1568,Geneva,Switzerland
2022-02-08,1042,Geneva,Switzerland
2022-02-09,1024,Geneva,Switzerland
2022-02-10,913,Geneva,Switzerland
2022-02-11,713,Geneva,Switzerland
2022-02-12,479,Geneva,Switzerland
2022-02-13,261,Geneva,Switzerland
2022-02-14,805,Geneva,Switzerland
2022-02-15,526,Geneva,Switzerland
2022-02-16,532,Geneva,Switzerland
2022-02-17,434,Geneva,Switzerland
2022-02-18,433,Geneva,Switzerland
2022-02-19,282,Geneva,Switzerland
2022-02-20,239,Geneva,Switzerland
2022-02-21,670,Geneva,Switzerland
2022-02-22,477,Geneva,Switzerland
2022-02-23,493,Geneva,Switzerland
2022-02-24,418,Geneva,Switzerland
2022-02-25,398,Geneva,Switzerland
2022-02-26,270,Geneva,Switzerland
2022-02-27,178,Geneva,Switzerland
2022-02-28,535,Geneva,Switzerland
2022-03-01,492,Geneva,Switzerland
2022-03-02,468,Geneva,Switzerland
2022-03-03,468,Geneva,Switzerland
2022-03-04,446,Geneva,Switzerland
2022-03-05,322,Geneva,Switzerland
2022-03-06,257,Geneva,Switzerland
2022-03-07,806,Geneva,Switzerland
2022-03-08,613,Geneva,Switzerland
2022-03-09,629,Geneva,Switzerland
2022-03-10,649,Geneva,Switzerland
2022-03-11,635,Geneva,Switzerland
2022-03-12,471,Geneva,Switzerland
2022-03-13,332,Geneva,Switzerland
2022-03-14,1051,Geneva,Switzerland
2022-03-15,904,Geneva,Switzerland
2022-03-16,892,Geneva,Switzerland
2022-03-17,794,Geneva,Switzerland
2022-03-18,729,Geneva,Switzerland
2022-03-19,475,Geneva,Switzerland
2022-03-20,399,Geneva,Switzerland
2022-03-21,1106,Geneva,Switzerland
2022-03-22,847,Geneva,Switzerland
2022-03-23,809,Geneva,Switzerland
2022-03-24,733,Geneva,Switzerland
2022-03-25,646,Geneva,Switzerland
2022-03-26,424,Geneva,Switzerland
2022-03-27,310,Geneva,Switzerland
2022-03-28,985,Geneva,Switzerland
2022-03-29,757,Geneva,Switzerland
2022-03-30,709,Geneva,Switzerland
2022-03-31,504,Geneva,Switzerland
2022-04-01,415,Geneva,Switzerland
2022-04-02,279,Geneva,Switzerland
2022-04-03,200,Geneva,Switzerland
2022-04-04,590,Geneva,Switzerland
2022-04-05,468,Geneva,Switzerland
2022-04-06,491,Geneva,Switzerland
2022-04-07,416,Geneva,Switzerland
2022-04-08,381,Geneva,Switzerland
2022-04-09,245,Geneva,Switzerland
2022-04-10,161,Geneva,Switzerland
2022-04-11,609,Geneva,Switzerland
2022-04-12,435,Geneva,Switzerland
2022-04-13,430,Geneva,Switzerland
2022-04-14,406,Geneva,Switzerland
2022-04-15,218,Geneva,Switzerland
2022-04-16,254,Geneva,Switzerland
2022-04-17,152,Geneva,Switzerland
2022-04-18,196,Geneva,Switzerland
2022-04-19,461,Geneva,Switzerland
2022-04-20,332,Geneva,Switzerland
2022-04-21,299,Geneva,Switzerland
2022-04-22,248,Geneva,Switzerland
2022-04-23,149,Geneva,Switzerland
2022-04-24,116,Geneva,Switzerland
2022-04-25,341,Geneva,Switzerland
2022-04-26,216,Geneva,Switzerland
2022-04-27,205,Geneva,Switzerland
2022-04-28,207,Geneva,Switzerland
2022-04-29,186,Geneva,Switzerland
2022-04-30,112,Geneva,Switzerland
2022-05-01,68,Geneva,Switzerland
2022-05-02,232,Geneva,Switzerland
2022-05-03,167,Geneva,Switzerland
2022-05-04,144,Geneva,Switzerland
2022-05-05,142,Geneva,Switzerland
2022-05-06,137,Geneva,Switzerland
2022-05-07,87,Geneva,Switzerland
2022-05-08,69,Geneva,Switzerland
2022-05-09,210,Geneva,Switzerland
2022-05-10,146,Geneva,Switzerland
2022-05-11,124,Geneva,Switzerland
2022-05-12,146,Geneva,Switzerland
2022-05-13,120,Geneva,Switzerland
2022-05-14,68,Geneva,Switzerland
2022-05-15,48,Geneva,Switzerland
2022-05-16,146,Geneva,Switzerland
2022-05-17,118,Geneva,Switzerland
2022-05-18,118,Geneva,Switzerland
2022-05-19,106,Geneva,Switzerland
2022-05-20,101,Geneva,Switzerland
2022-05-21,66,Geneva,Switzerland
2022-05-22,53,Geneva,Switzerland
2022-05-23,132,Geneva,Switzerland
2022-05-24,103,Geneva,Switzerland
2022-05-25,98,Geneva,Switzerland
2022-05-26,43,Geneva,Switzerland
2022-05-27,114,Geneva,Switzerland
2022-05-28,57,Geneva,Switzerland
2022-05-29,31,Geneva,Switzerland
2022-05-30,187,Geneva,Switzerland
2022-05-31,132,Geneva,Switzerland
2022-06-01,115,Geneva,Switzerland
2022-06-02,134,Geneva,Switzerland
2022-06-03,127,Geneva,Switzerland
2022-06-04,99,Geneva,Switzerland
2022-06-05,69,Geneva,Switzerland
2022-06-06,86,Geneva,Switzerland
2022-06-07,216,Geneva,Switzerland
2022-06-08,185,Geneva,Switzerland
2022-06-09,166,Geneva,Switzerland
2022-06-10,151,Geneva,Switzerland
2022-06-11,135,Geneva,Switzerland
2022-06-12,84,Geneva,Switzerland
2022-06-13,332,Geneva,Switzerland
2022-06-14,281,Geneva,Switzerland
2022-06-15,300,Geneva,Switzerland
2022-06-16,313,Geneva,Switzerland
2022-06-17,293,Geneva,Switzerland
2022-06-18,159,Geneva,Switzerland
2022-06-19,137,Geneva,Switzerland
2022-06-20,536,Geneva,Switzerland
2022-06-21,432,Geneva,Switzerland
2022-06-22,432,Geneva,Switzerland
2022-06-23,448,Geneva,Switzerland
2022-06-24,438,Geneva,Switzerland
2022-06-25,279,Geneva,Switzerland
2022-06-26,190,Geneva,Switzerland
2022-06-27,751,Geneva,Switzerland
2022-06-28,634,Geneva,Switzerland
2022-06-29,645,Geneva,Switzerland
2022-06-30,638,Geneva,Switzerland
2022-07-01,586,Geneva,Switzerland
2022-07-02,325,Geneva,Switzerland
2022-07-03,164,Geneva,Switzerland
2022-07-04,947,Geneva,Switzerland
2022-07-05,802,Geneva,Switzerland
2022-07-06,693,Geneva,Switzerland
2022-07-07,629,Geneva,Switzerland
2022-07-08,566,Geneva,Switzerland
2022-07-09,282,Geneva,Switzerland
2022-07-10,141,Geneva,Switzerland
2022-07-11,790,Geneva,Switzerland
2022-07-12,557,Geneva,Switzerland
2022-07-13,489,Geneva,Switzerland
2022-07-14,450,Geneva,Switzerland
2022-07-15,349,Geneva,Switzerland
2022-07-16,239,Geneva,Switzerland
2022-07-17,125,Geneva,Switzerland
2022-07-18,567,Geneva,Switzerland
2022-07-19,368,Geneva,Switzerland
2022-07-20,344,Geneva,Switzerland
2022-07-21,323,Geneva,Switzerland
2022-07-22,263,Geneva,Switzerland
2022-07-23,192,Geneva,Switzerland
2022-07-24,106,Geneva,Switzerland
2022-07-25,391,Geneva,Switzerland
2022-07-26,306,Geneva,Switzerland
2022-07-27,253,Geneva,Switzerland
2022-07-28,231,Geneva,Switzerland
2022-07-29,244,Geneva,Switzerland
2022-07-30,136,Geneva,Switzerland
2022-07-31,46,Geneva,Switzerland
2022-08-01,93,Geneva,Switzerland
2022-08-02,294,Geneva,Switzerland
2022-08-03,223,Geneva,Switzerland
2022-08-04,158,Geneva,Switzerland
2022-08-05,148,Geneva,Switzerland
2022-08-06,118,Geneva,Switzerland
2022-08-07,51,Geneva,Switzerland
2022-08-08,123,Geneva,Switzerland
2022-08-09,1,Geneva,Switzerland
2020-02-24,0,Lucerne,Switzerland
2020-02-25,0,Lucerne,Switzerland
2020-02-26,0,Lucerne,Switzerland
2020-02-27,0,Lucerne,Switzerland
2020-02-28,0,Lucerne,Switzerland
2020-02-29,0,Lucerne,Switzerland
2020-03-01,0,Lucerne,Switzerland
2020-03-02,0,Lucerne,Switzerland
2020-03-03,1,Lucerne,Switzerland
2020-03-04,3,Lucerne,Switzerland
2020-03-05,0,Lucerne,Switzerland
2020-03-06,2,Lucerne,Switzerland
2020-03-07,0,Lucerne,Switzerland
2020-03-08,1,Lucerne,Switzerland
2020-03-09,1,Lucerne,Switzerland
2020-03-10,2,Lucerne,Switzerland
2020-03-11,3,Lucerne,Switzerland
2020-03-12,7,Lucerne,Switzerland
2020-03-13,5,Lucerne,Switzerland
2020-03-14,8,Lucerne,Switzerland
2020-03-15,5,Lucerne,Switzerland
2020-03-16,24,Lucerne,Switzerland
2020-03-17,25,Lucerne,Switzerland
2020-03-18,32,Lucerne,Switzerland
2020-03-19,15,Lucerne,Switzerland
2020-03-20,26,Lucerne,Switzerland
2020-03-21,15,Lucerne,Switzerland
2020-03-22,15,Lucerne,Switzerland
2020-03-23,42,Lucerne,Switzerland
2020-03-24,22,Lucerne,Switzerland
2020-03-25,25,Lucerne,Switzerland
2020-03-26,46,Lucerne,Switzerland
2020-03-27,20,Lucerne,Switzerland
2020-03-28,12,Lucerne,Switzerland
2020-03-29,12,Lucerne,Switzerland
2020-03-30,24,Lucerne,Switzerland
2020-03-31,22,Lucerne,Switzerland
2020-04-01,20,Lucerne,Switzerland
2020-04-02,21,Lucerne,Switzerland
2020-04-03,23,Lucerne,Switzerland
2020-04-04,13,Lucerne,Switzerland
2020-04-05,4,Lucerne,Switzerland
2020-04-06,10,Lucerne,Switzerland
2020-04-07,16,Lucerne,Switzerland
2020-04-08,17,Lucerne,Switzerland
2020-04-09,16,Lucerne,Switzerland
2020-04-10,7,Lucerne,Switzerland
2020-04-11,3,Lucerne,Switzerland
2020-04-12,6,Lucerne,Switzerland
2020-04-13,6,Lucerne,Switzerland
2020-04-14,5,Lucerne,Switzerland
2020-04-15,4,Lucerne,Switzerland
2020-04-16,14,Lucerne,Switzerland
2020-04-17,10,Lucerne,Switzerland
2020-04-18,9,Lucerne,Switzerland
2020-04-19,3,Lucerne,Switzerland
2020-04-20,6,Lucerne,Switzerland
2020-04-21,6,Lucerne,Switzerland
2020-04-22,7,Lucerne,Switzerland
2020-04-23,5,Lucerne,Switzerland
2020-04-24,8,Lucerne,Switzerland
2020-04-25,3,Lucerne,Switzerland
2020-04-26,5,Lucerne,Switzerland
2020-04-27,7,Lucerne,Switzerland
2020-04-28,5,Lucerne,Switzerland
2020-04-29,9,Lucerne,Switzerland
2020-04-30,2,Lucerne,Switzerland
2020-05-01,1,Lucerne,Switzerland
2020-05-02,0,Lucerne,Switzerland
2020-05-03,0,Lucerne,Switzerland
2020-05-04,2,Lucerne,Switzerland
2020-05-05,1,Lucerne,Switzerland
2020-05-06,3,Lucerne,Switzerland
2020-05-07,1,Lucerne,Switzerland
2020-05-08,0,Lucerne,Switzerland
2020-05-09,0,Lucerne,Switzerland
2020-05-10,1,Lucerne,Switzerland
2020-05-11,1,Lucerne,Switzerland
2020-05-12,0,Lucerne,Switzerland
2020-05-13,0,Lucerne,Switzerland
2020-05-14,3,Lucerne,Switzerland
2020-05-15,3,Lucerne,Switzerland
2020-05-16,2,Lucerne,Switzerland
2020-05-17,2,Lucerne,Switzerland
2020-05-18,4,Lucerne,Switzerland
2020-05-19,1,Lucerne,Switzerland
2020-05-20,2,Lucerne,Switzerland
2020-05-21,0,Lucerne,Switzerland
2020-05-22,1,Lucerne,Switzerland
2020-05-23,0,Lucerne,Switzerland
2020-05-24,0,Lucerne,Switzerland
2020-05-25,0,Lucerne,Switzerland
2020-05-26,0,Lucerne,Switzerland
2020-05-27,1,Lucerne,Switzerland
2020-05-28,0,Lucerne,Switzerland
2020-05-29,0,Lucerne,Switzerland
2020-05-30,0,Lucerne,Switzerland
2020-05-31,0,Lucerne,Switzerland
2020-06-01,0,Lucerne,Switzerland
2020-06-02,0,Lucerne,Switzerland
2020-06-03,1,Lucerne,Switzerland
2020-06-04,0,Lucerne,Switzerland
2020-06-05,0,Lucerne,Switzerland
2020-06-06,0,Lucerne,Switzerland
2020-06-07,0,Lucerne,Switzerland
2020-06-08,0,Lucerne,Switzerland
2020-06-09,0,Lucerne,Switzerland
2020-06-10,1,Lucerne,Switzerland
2020-06-11,0,Lucerne,Switzerland
2020-06-12,0,Lucerne,Switzerland
2020-06-13,0,Lucerne,Switzerland
2020-06-14,1,Lucerne,Switzerland
2020-06-15,1,Lucerne,Switzerland
2020-06-16,1,Lucerne,Switzerland
2020-06-17,0,Lucerne,Switzerland
2020-06-18,1,Lucerne,Switzerland
2020-06-19,0,Lucerne,Switzerland
2020-06-20,3,Lucerne,Switzerland
2020-06-21,1,Lucerne,Switzerland
2020-06-22,1,Lucerne,Switzerland
2020-06-23,0,Lucerne,Switzerland
2020-06-24,1,Lucerne,Switzerland
2020-06-25,2,Lucerne,Switzerland
2020-06-26,0,Lucerne,Switzerland
2020-06-27,4,Lucerne,Switzerland
2020-06-28,1,Lucerne,Switzerland
2020-06-29,7,Lucerne,Switzerland
2020-06-30,2,Lucerne,Switzerland
2020-07-01,0,Lucerne,Switzerland
2020-07-02,5,Lucerne,Switzerland
2020-07-03,2,Lucerne,Switzerland
2020-07-04,1,Lucerne,Switzerland
2020-07-05,0,Lucerne,Switzerland
2020-07-06,2,Lucerne,Switzerland
2020-07-07,2,Lucerne,Switzerland
2020-07-08,3,Lucerne,Switzerland
2020-07-09,4,Lucerne,Switzerland
2020-07-10,5,Lucerne,Switzerland
2020-07-11,1,Lucerne,Switzerland
2020-07-12,5,Lucerne,Switzerland
2020-07-13,4,Lucerne,Switzerland
2020-07-14,8,Lucerne,Switzerland
2020-07-15,3,Lucerne,Switzerland
2020-07-16,6,Lucerne,Switzerland
2020-07-17,5,Lucerne,Switzerland
2020-07-18,0,Lucerne,Switzerland
2020-07-19,1,Lucerne,Switzerland
2020-07-20,6,Lucerne,Switzerland
2020-07-21,3,Lucerne,Switzerland
2020-07-22,2,Lucerne,Switzerland
2020-07-23,6,Lucerne,Switzerland
2020-07-24,3,Lucerne,Switzerland
2020-07-25,0,Lucerne,Switzerland
2020-07-26,0,Lucerne,Switzerland
2020-07-27,6,Lucerne,Switzerland
2020-07-28,9,Lucerne,Switzerland
2020-07-29,10,Lucerne,Switzerland
2020-07-30,7,Lucerne,Switzerland
2020-07-31,5,Lucerne,Switzerland
2020-08-01,1,Lucerne,Switzerland
2020-08-02,3,Lucerne,Switzerland
2020-08-03,11,Lucerne,Switzerland
2020-08-04,9,Lucerne,Switzerland
2020-08-05,9,Lucerne,Switzerland
2020-08-06,5,Lucerne,Switzerland
2020-08-07,8,Lucerne,Switzerland
2020-08-08,0,Lucerne,Switzerland
2020-08-09,1,Lucerne,Switzerland
2020-08-10,10,Lucerne,Switzerland
2020-08-11,5,Lucerne,Switzerland
2020-08-12,13,Lucerne,Switzerland
2020-08-13,18,Lucerne,Switzerland
2020-08-14,8,Lucerne,Switzerland
2020-08-15,4,Lucerne,Switzerland
2020-08-16,1,Lucerne,Switzerland
2020-08-17,4,Lucerne,Switzerland
2020-08-18,8,Lucerne,Switzerland
2020-08-19,2,Lucerne,Switzerland
2020-08-20,6,Lucerne,Switzerland
2020-08-21,7,Lucerne,Switzerland
2020-08-22,1,Lucerne,Switzerland
2020-08-23,4,Lucerne,Switzerland
2020-08-24,2,Lucerne,Switzerland
2020-08-25,10,Lucerne,Switzerland
2020-08-26,8,Lucerne,Switzerland
2020-08-27,9,Lucerne,Switzerland
2020-08-28,10,Lucerne,Switzerland
2020-08-29,5,Lucerne,Switzerland
2020-08-30,1,Lucerne,Switzerland
2020-08-31,6,Lucerne,Switzerland
2020-09-01,6,Lucerne,Switzerland
2020-09-02,6,Lucerne,Switzerland
2020-09-03,5,Lucerne,Switzerland
2020-09-04,4,Lucerne,Switzerland
2020-09-05,2,Lucerne,Switzerland
2020-09-06,3,Lucerne,Switzerland
2020-09-07,2,Lucerne,Switzerland
2020-09-08,5,Lucerne,Switzerland
2020-09-09,7,Lucerne,Switzerland
2020-09-10,9,Lucerne,Switzerland
2020-09-11,4,Lucerne,Switzerland
2020-09-12,2,Lucerne,Switzerland
2020-09-13,6,Lucerne,Switzerland
2020-09-14,6,Lucerne,Switzerland
2020-09-15,9,Lucerne,Switzerland
2020-09-16,9,Lucerne,Switzerland
2020-09-17,10,Lucerne,Switzerland
2020-09-18,12,Lucerne,Switzerland
2020-09-19,3,Lucerne,Switzerland
2020-09-20,5,Lucerne,Switzerland
2020-09-21,6,Lucerne,Switzerland
2020-09-22,6,Lucerne,Switzerland
2020-09-23,7,Lucerne,Switzerland
2020-09-24,2,Lucerne,Switzerland
2020-09-25,9,Lucerne,Switzerland
2020-09-26,4,Lucerne,Switzerland
2020-09-27,1,Lucerne,Switzerland
2020-09-28,6,Lucerne,Switzerland
2020-09-29,8,Lucerne,Switzerland
2020-09-30,13,Lucerne,Switzerland
2020-10-01,9,Lucerne,Switzerland
2020-10-02,11,Lucerne,Switzerland
2020-10-03,6,Lucerne,Switzerland
2020-10-04,5,Lucerne,Switzerland
2020-10-05,15,Lucerne,Switzerland
2020-10-06,28,Lucerne,Switzerland
2020-10-07,40,Lucerne,Switzerland
2020-10-08,45,Lucerne,Switzerland
2020-10-09,60,Lucerne,Switzerland
2020-10-10,42,Lucerne,Switzerland
2020-10-11,22,Lucerne,Switzerland
2020-10-12,79,Lucerne,Switzerland
2020-10-13,87,Lucerne,Switzerland
2020-10-14,92,Lucerne,Switzerland
2020-10-15,149,Lucerne,Switzerland
2020-10-16,113,Lucerne,Switzerland
2020-10-17,49,Lucerne,Switzerland
2020-10-18,74,Lucerne,Switzerland
2020-10-19,169,Lucerne,Switzerland
2020-10-20,184,Lucerne,Switzerland
2020-10-21,199,Lucerne,Switzerland
2020-10-22,233,Lucerne,Switzerland
2020-10-23,261,Lucerne,Switzerland
2020-10-24,110,Lucerne,Switzerland
2020-10-25,86,Lucerne,Switzerland
2020-10-26,368,Lucerne,Switzerland
2020-10-27,277,Lucerne,Switzerland
2020-10-28,310,Lucerne,Switzerland
2020-10-29,318,Lucerne,Switzerland
2020-10-30,334,Lucerne,Switzerland
2020-10-31,180,Lucerne,Switzerland
2020-11-01,74,Lucerne,Switzerland
2020-11-02,289,Lucerne,Switzerland
2020-11-03,292,Lucerne,Switzerland
2020-11-04,290,Lucerne,Switzerland
2020-11-05,281,Lucerne,Switzerland
2020-11-06,237,Lucerne,Switzerland
2020-11-07,148,Lucerne,Switzerland
2020-11-08,29,Lucerne,Switzerland
2020-11-09,280,Lucerne,Switzerland
2020-11-10,227,Lucerne,Switzerland
2020-11-11,255,Lucerne,Switzerland
2020-11-12,172,Lucerne,Switzerland
2020-11-13,211,Lucerne,Switzerland
2020-11-14,129,Lucerne,Switzerland
2020-11-15,57,Lucerne,Switzerland
2020-11-16,278,Lucerne,Switzerland
2020-11-17,222,Lucerne,Switzerland
2020-11-18,190,Lucerne,Switzerland
2020-11-19,191,Lucerne,Switzerland
2020-11-20,251,Lucerne,Switzerland
2020-11-21,34,Lucerne,Switzerland
2020-11-22,73,Lucerne,Switzerland
2020-11-23,186,Lucerne,Switzerland
2020-11-24,201,Lucerne,Switzerland
2020-11-25,197,Lucerne,Switzerland
2020-11-26,157,Lucerne,Switzerland
2020-11-27,180,Lucerne,Switzerland
2020-11-28,94,Lucerne,Switzerland
2020-11-29,57,Lucerne,Switzerland
2020-11-30,224,Lucerne,Switzerland
2020-12-01,181,Lucerne,Switzerland
2020-12-02,168,Lucerne,Switzerland
2020-12-03,224,Lucerne,Switzerland
2020-12-04,208,Lucerne,Switzerland
2020-12-05,104,Lucerne,Switzerland
2020-12-06,41,Lucerne,Switzerland
2020-12-07,308,Lucerne,Switzerland
2020-12-08,156,Lucerne,Switzerland
2020-12-09,295,Lucerne,Switzerland
2020-12-10,247,Lucerne,Switzerland
2020-12-11,285,Lucerne,Switzerland
2020-12-12,202,Lucerne,Switzerland
2020-12-13,83,Lucerne,Switzerland
2020-12-14,299,Lucerne,Switzerland
2020-12-15,298,Lucerne,Switzerland
2020-12-16,289,Lucerne,Switzerland
2020-12-17,213,Lucerne,Switzerland
2020-12-18,268,Lucerne,Switzerland
2020-12-19,118,Lucerne,Switzerland
2020-12-20,90,Lucerne,Switzerland
2020-12-21,259,Lucerne,Switzerland
2020-12-22,313,Lucerne,Switzerland
2020-12-23,221,Lucerne,Switzerland
2020-12-24,232,Lucerne,Switzerland
2020-12-25,76,Lucerne,Switzerland
2020-12-26,174,Lucerne,Switzerland
2020-12-27,55,Lucerne,Switzerland
2020-12-28,284,Lucerne,Switzerland
2020-12-29,246,Lucerne,Switzerland
2020-12-30,233,Lucerne,Switzerland
2020-12-31,168,Lucerne,Switzerland
2021-01-01,64,Lucerne,Switzerland
2021-01-02,181,Lucerne,Switzerland
2021-01-03,99,Lucerne,Switzerland
2021-01-04,258,Lucerne,Switzerland
2021-01-05,260,Lucerne,Switzerland
2021-01-06,235,Lucerne,Switzerland
2021-01-07,196,Lucerne,Switzerland
2021-01-08,163,Lucerne,Switzerland
2021-01-09,67,Lucerne,Switzerland
2021-01-10,80,Lucerne,Switzerland
2021-01-11,241,Lucerne,Switzerland
2021-01-12,148,Lucerne,Switzerland
2021-01-13,137,Lucerne,Switzerland
2021-01-14,114,Lucerne,Switzerland
2021-01-15,149,Lucerne,Switzerland
2021-01-16,77,Lucerne,Switzerland
2021-01-17,39,Lucerne,Switzerland
2021-01-18,129,Lucerne,Switzerland
2021-01-19,147,Lucerne,Switzerland
2021-01-20,99,Lucerne,Switzerland
2021-01-21,99,Lucerne,Switzerland
2021-01-22,112,Lucerne,Switzerland
2021-01-23,53,Lucerne,Switzerland
2021-01-24,23,Lucerne,Switzerland
2021-01-25,117,Lucerne,Switzerland
2021-01-26,80,Lucerne,Switzerland
2021-01-27,74,Lucerne,Switzerland
2021-01-28,74,Lucerne,Switzerland
2021-01-29,91,Lucerne,Switzerland
2021-01-30,16,Lucerne,Switzerland
2021-01-31,22,Lucerne,Switzerland
2021-02-01,121,Lucerne,Switzerland
2021-02-02,70,Lucerne,Switzerland
2021-02-03,57,Lucerne,Switzerland
2021-02-04,58,Lucerne,Switzerland
2021-02-05,61,Lucerne,Switzerland
2021-02-06,33,Lucerne,Switzerland
2021-02-07,31,Lucerne,Switzerland
2021-02-08,63,Lucerne,Switzerland
2021-02-09,40,Lucerne,Switzerland
2021-02-10,34,Lucerne,Switzerland
2021-02-11,43,Lucerne,Switzerland
2021-02-12,33,Lucerne,Switzerland
2021-02-13,21,Lucerne,Switzerland
2021-02-14,16,Lucerne,Switzerland
2021-02-15,40,Lucerne,Switzerland
2021-02-16,47,Lucerne,Switzerland
2021-02-17,39,Lucerne,Switzerland
2021-02-18,25,Lucerne,Switzerland
2021-02-19,33,Lucerne,Switzerland
