"date,""mcccityname1"",""cases"""
"2020-05-27,""Birmingham"",13"
"2020-05-26,""Cheltenham"",1"
"2020-05-26,""Lincoln"",0"
"2020-05-26,""Norwich"",0"
"2020-05-26,""Birmingham"",14"
"2020-05-25,""Cheltenham"",0"
"2020-05-25,""Lincoln"",0"
"2020-05-25,""Norwich"",0"
"2020-05-25,""Birmingham"",9"
"2020-05-24,""Cheltenham"",1"
"2020-05-24,""Lincoln"",1"
"2020-05-24,""Norwich"",0"
"2020-05-24,""Birmingham"",9"
"2020-05-23,""Cheltenham"",0"
"2020-05-23,""Lincoln"",0"
"2020-05-23,""Norwich"",0"
"2020-05-23,""Birmingham"",20"
"2020-05-22,""Cheltenham"",0"
"2020-05-22,""Lincoln"",0"
"2020-05-22,""Norwich"",2"
"2020-05-22,""Birmingham"",25"
"2020-05-21,""Cheltenham"",0"
"2020-05-21,""Lincoln"",0"
"2020-05-21,""Norwich"",1"
"2020-05-21,""Birmingham"",8"
"2020-05-20,""Cheltenham"",0"
"2020-05-20,""Lincoln"",1"
"2020-05-20,""Norwich"",3"
"2020-05-20,""Birmingham"",21"
"2020-05-19,""Cheltenham"",1"
"2020-05-19,""Lincoln"",0"
"2020-05-19,""Norwich"",2"
"2020-05-19,""Birmingham"",16"
"2020-05-18,""Cheltenham"",0"
"2020-05-18,""Lincoln"",0"
"2020-05-18,""Norwich"",0"
"2020-05-18,""Birmingham"",28"
"2020-05-17,""Cheltenham"",0"
"2020-05-17,""Lincoln"",0"
"2020-05-17,""Norwich"",2"
"2020-05-17,""Birmingham"",15"
"2020-05-16,""Cheltenham"",1"
"2020-05-16,""Lincoln"",0"
"2020-05-16,""Norwich"",0"
"2020-05-16,""Birmingham"",28"
"2020-05-15,""Cheltenham"",0"
"2020-05-15,""Lincoln"",1"
"2020-05-15,""Norwich"",4"
"2020-05-15,""Birmingham"",16"
"2020-05-14,""Cheltenham"",0"
"2020-05-14,""Lincoln"",2"
"2020-05-14,""Norwich"",1"
"2020-05-14,""Birmingham"",24"
"2020-05-13,""Cheltenham"",0"
"2020-05-13,""Lincoln"",2"
"2020-05-13,""Norwich"",1"
"2020-05-13,""Birmingham"",30"
"2020-05-12,""Cheltenham"",2"
"2020-05-12,""Lincoln"",2"
"2020-05-12,""Norwich"",3"
"2020-05-12,""Birmingham"",37"
"2020-05-11,""Cheltenham"",0"
"2020-05-11,""Lincoln"",0"
"2020-05-11,""Norwich"",0"
"2020-05-11,""Birmingham"",22"
"2020-05-10,""Cheltenham"",0"
"2020-05-10,""Lincoln"",0"
"2020-05-10,""Norwich"",5"
"2020-05-10,""Birmingham"",28"
"2020-05-09,""Cheltenham"",1"
"2020-05-09,""Lincoln"",1"
"2020-05-09,""Norwich"",2"
"2020-05-09,""Birmingham"",15"
"2020-05-08,""Cheltenham"",4"
"2020-05-08,""Lincoln"",0"
"2020-05-08,""Norwich"",9"
"2020-05-08,""Birmingham"",49"
"2020-05-07,""Cheltenham"",5"
"2020-05-07,""Lincoln"",0"
"2020-05-07,""Norwich"",2"
"2020-05-07,""Birmingham"",34"
"2020-05-06,""Cheltenham"",0"
"2020-05-06,""Lincoln"",1"
"2020-05-06,""Norwich"",1"
"2020-05-06,""Birmingham"",23"
"2020-05-05,""Cheltenham"",3"
"2020-05-05,""Lincoln"",2"
"2020-05-05,""Norwich"",5"
"2020-05-05,""Birmingham"",26"
"2020-05-04,""Cheltenham"",2"
"2020-05-04,""Lincoln"",1"
"2020-05-04,""Norwich"",7"
"2020-05-04,""Birmingham"",24"
"2020-05-03,""Cheltenham"",0"
"2020-05-03,""Lincoln"",2"
"2020-05-03,""Norwich"",1"
"2020-05-03,""Birmingham"",35"
"2020-05-02,""Cheltenham"",2"
"2020-05-02,""Lincoln"",2"
"2020-05-02,""Norwich"",8"
"2020-05-02,""Birmingham"",25"
"2020-05-01,""Cheltenham"",6"
"2020-05-01,""Lincoln"",0"
"2020-05-01,""Norwich"",7"
"2020-05-01,""Birmingham"",43"
"2020-04-30,""Cheltenham"",2"
"2020-04-30,""Lincoln"",5"
"2020-04-30,""Norwich"",15"
"2020-04-30,""Birmingham"",19"
"2020-04-29,""Cheltenham"",3"
"2020-04-29,""Lincoln"",0"
"2020-04-29,""Norwich"",11"
"2020-04-29,""Birmingham"",49"
"2020-04-28,""Cheltenham"",7"
"2020-04-28,""Lincoln"",2"
"2020-04-28,""Norwich"",3"
"2020-04-28,""Birmingham"",28"
"2020-04-27,""Cheltenham"",6"
"2020-04-27,""Lincoln"",3"
"2020-04-27,""Norwich"",1"
"2020-04-27,""Birmingham"",46"
"2020-04-26,""Cheltenham"",3"
"2020-04-26,""Lincoln"",2"
"2020-04-26,""Norwich"",6"
"2020-04-26,""Birmingham"",41"
"2020-04-25,""Cheltenham"",6"
"2020-04-25,""Lincoln"",3"
"2020-04-25,""Norwich"",8"
"2020-04-25,""Birmingham"",66"
"2020-04-24,""Cheltenham"",7"
"2020-04-24,""Lincoln"",0"
"2020-04-24,""Norwich"",2"
"2020-04-24,""Birmingham"",69"
"2020-04-23,""Cheltenham"",5"
"2020-04-23,""Lincoln"",3"
"2020-04-23,""Norwich"",3"
"2020-04-23,""Birmingham"",52"
"2020-04-22,""Cheltenham"",2"
"2020-04-22,""Lincoln"",11"
"2020-04-22,""Norwich"",6"
"2020-04-22,""Birmingham"",70"
"2020-04-21,""Birmingham"",51"
"2020-04-20,""Birmingham"",67"
"2020-04-19,""Birmingham"",110"
"2020-04-18,""Birmingham"",69"
"2020-04-17,""Birmingham"",82"
"2022-08-10,""Kingston upon Hull, City of"",223"
"2022-08-10,""Basildon"",130"
"2022-08-10,""Wigan"",255"
"2022-08-09,""Kingston upon Hull, City of"",0"
"2022-08-09,""Basildon"",0"
"2022-08-09,""Wigan"",0"
"2022-08-08,""Kingston upon Hull, City of"",0"
"2022-08-08,""Basildon"",0"
"2022-08-08,""Wigan"",0"
"2022-08-07,""Kingston upon Hull, City of"",0"
"2022-08-07,""Basildon"",0"
"2022-08-07,""Wigan"",0"
"2022-08-06,""Kingston upon Hull, City of"",0"
"2022-08-06,""Basildon"",0"
"2022-08-06,""Wigan"",0"
"2022-08-05,""Kingston upon Hull, City of"",0"
"2022-08-05,""Basildon"",0"
"2022-08-05,""Wigan"",0"
"2022-08-04,""Kingston upon Hull, City of"",0"
"2022-08-04,""Basildon"",0"
"2022-08-04,""Wigan"",0"
"2022-08-03,""Kingston upon Hull, City of"",291"
"2022-08-03,""Basildon"",164"
"2022-08-03,""Wigan"",342"
"2022-08-02,""Kingston upon Hull, City of"",0"
"2022-08-02,""Basildon"",0"
"2022-08-02,""Wigan"",0"
"2022-08-01,""Kingston upon Hull, City of"",0"
"2022-08-01,""Basildon"",0"
"2022-08-01,""Wigan"",0"
"2022-07-31,""Kingston upon Hull, City of"",0"
"2022-07-31,""Basildon"",0"
"2022-07-31,""Wigan"",0"
"2022-07-30,""Kingston upon Hull, City of"",0"
"2022-07-30,""Basildon"",0"
"2022-07-30,""Wigan"",0"
"2022-07-29,""Kingston upon Hull, City of"",0"
"2022-07-29,""Basildon"",0"
"2022-07-29,""Wigan"",0"
"2022-07-28,""Kingston upon Hull, City of"",0"
"2022-07-28,""Basildon"",0"
"2022-07-28,""Wigan"",0"
"2022-07-27,""Kingston upon Hull, City of"",381"
"2022-07-27,""Basildon"",204"
"2022-07-27,""Wigan"",464"
"2022-07-26,""Kingston upon Hull, City of"",0"
"2022-07-26,""Basildon"",0"
"2022-07-26,""Wigan"",0"
"2022-07-25,""Kingston upon Hull, City of"",0"
"2022-07-25,""Basildon"",0"
"2022-07-25,""Wigan"",0"
"2022-07-24,""Kingston upon Hull, City of"",0"
"2022-07-24,""Basildon"",0"
"2022-07-24,""Wigan"",0"
"2022-07-23,""Kingston upon Hull, City of"",0"
"2022-07-23,""Basildon"",0"
"2022-07-23,""Wigan"",0"
"2022-07-22,""Kingston upon Hull, City of"",0"
"2022-07-22,""Basildon"",0"
"2022-07-22,""Wigan"",0"
"2022-07-21,""Kingston upon Hull, City of"",0"
"2022-07-21,""Basildon"",0"
"2022-07-21,""Wigan"",0"
"2022-07-20,""Kingston upon Hull, City of"",416"
"2022-07-20,""Basildon"",363"
"2022-07-20,""Wigan"",681"
"2022-07-19,""Kingston upon Hull, City of"",0"
"2022-07-19,""Basildon"",0"
"2022-07-19,""Wigan"",0"
"2022-07-18,""Kingston upon Hull, City of"",0"
"2022-07-18,""Basildon"",0"
"2022-07-18,""Wigan"",0"
"2022-07-17,""Kingston upon Hull, City of"",0"
"2022-07-17,""Basildon"",0"
"2022-07-17,""Wigan"",0"
"2022-07-16,""Kingston upon Hull, City of"",0"
"2022-07-16,""Basildon"",0"
"2022-07-16,""Wigan"",0"
"2022-07-15,""Kingston upon Hull, City of"",0"
"2022-07-15,""Basildon"",0"
"2022-07-15,""Wigan"",0"
"2022-07-14,""Kingston upon Hull, City of"",0"
"2022-07-14,""Basildon"",0"
"2022-07-14,""Wigan"",0"
"2022-07-13,""Kingston upon Hull, City of"",567"
"2022-07-13,""Basildon"",535"
"2022-07-13,""Wigan"",870"
"2022-07-12,""Kingston upon Hull, City of"",0"
"2022-07-12,""Basildon"",0"
"2022-07-12,""Wigan"",0"
"2022-07-11,""Kingston upon Hull, City of"",0"
"2022-07-11,""Basildon"",0"
"2022-07-11,""Wigan"",0"
"2022-07-10,""Kingston upon Hull, City of"",0"
"2022-07-10,""Basildon"",0"
"2022-07-10,""Wigan"",0"
"2022-07-09,""Kingston upon Hull, City of"",0"
"2022-07-09,""Basildon"",0"
"2022-07-09,""Wigan"",0"
"2022-07-08,""Kingston upon Hull, City of"",0"
"2022-07-08,""Basildon"",0"
"2022-07-08,""Wigan"",0"
"2022-07-07,""Kingston upon Hull, City of"",0"
"2022-07-07,""Basildon"",0"
"2022-07-07,""Wigan"",0"
"2022-07-06,""Kingston upon Hull, City of"",360"
"2022-07-06,""Basildon"",379"
"2022-07-06,""Wigan"",608"
"2022-07-05,""Kingston upon Hull, City of"",0"
"2022-07-05,""Basildon"",0"
"2022-07-05,""Wigan"",0"
"2022-07-04,""Kingston upon Hull, City of"",0"
"2022-07-04,""Basildon"",0"
"2022-07-04,""Wigan"",0"
"2022-07-03,""Kingston upon Hull, City of"",0"
"2022-07-03,""Basildon"",0"
"2022-07-03,""Wigan"",0"
"2022-07-02,""Kingston upon Hull, City of"",0"
"2022-07-02,""Basildon"",0"
"2022-07-02,""Wigan"",0"
"2022-07-01,""Kingston upon Hull, City of"",52"
"2022-07-01,""Basildon"",61"
"2022-07-01,""Wigan"",107"
"2022-06-30,""Kingston upon Hull, City of"",66"
"2022-06-30,""Basildon"",49"
"2022-06-30,""Wigan"",109"
"2022-06-29,""Kingston upon Hull, City of"",86"
"2022-06-29,""Basildon"",59"
"2022-06-29,""Wigan"",97"
"2022-06-28,""Kingston upon Hull, City of"",52"
"2022-06-28,""Basildon"",75"
"2022-06-28,""Wigan"",113"
"2022-06-27,""Kingston upon Hull, City of"",128"
"2022-06-27,""Basildon"",145"
"2022-06-27,""Wigan"",243"
"2022-06-26,""Kingston upon Hull, City of"",0"
"2022-06-26,""Basildon"",0"
"2022-06-26,""Wigan"",0"
"2022-06-25,""Kingston upon Hull, City of"",0"
"2022-06-25,""Basildon"",0"
"2022-06-25,""Wigan"",0"
"2022-06-24,""Kingston upon Hull, City of"",37"
"2022-06-24,""Basildon"",39"
"2022-06-24,""Wigan"",82"
"2022-06-23,""Kingston upon Hull, City of"",51"
"2022-06-23,""Basildon"",70"
"2022-06-23,""Wigan"",115"
"2022-06-22,""Kingston upon Hull, City of"",50"
"2022-06-22,""Basildon"",45"
"2022-06-22,""Wigan"",95"
"2022-06-21,""Kingston upon Hull, City of"",56"
"2022-06-21,""Basildon"",32"
"2022-06-21,""Wigan"",84"
"2022-06-20,""Kingston upon Hull, City of"",106"
"2022-06-20,""Basildon"",114"
"2022-06-20,""Wigan"",178"
"2022-06-19,""Kingston upon Hull, City of"",0"
"2022-06-19,""Basildon"",0"
"2022-06-19,""Wigan"",0"
"2022-06-18,""Kingston upon Hull, City of"",0"
"2022-06-18,""Basildon"",0"
"2022-06-18,""Wigan"",0"
"2022-06-17,""Kingston upon Hull, City of"",32"
"2022-06-17,""Basildon"",42"
"2022-06-17,""Wigan"",54"
"2022-06-16,""Kingston upon Hull, City of"",35"
"2022-06-16,""Basildon"",30"
"2022-06-16,""Wigan"",56"
"2022-06-15,""Kingston upon Hull, City of"",46"
"2022-06-15,""Basildon"",33"
"2022-06-15,""Wigan"",63"
"2022-06-14,""Kingston upon Hull, City of"",34"
"2022-06-14,""Basildon"",27"
"2022-06-14,""Wigan"",53"
"2022-06-13,""Kingston upon Hull, City of"",75"
"2022-06-13,""Basildon"",55"
"2022-06-13,""Wigan"",141"
"2022-06-12,""Kingston upon Hull, City of"",0"
"2022-06-12,""Basildon"",0"
"2022-06-12,""Wigan"",0"
"2022-06-11,""Kingston upon Hull, City of"",0"
"2022-06-11,""Basildon"",0"
"2022-06-11,""Wigan"",0"
"2022-06-10,""Kingston upon Hull, City of"",22"
"2022-06-10,""Basildon"",20"
"2022-06-10,""Wigan"",41"
"2022-06-09,""Kingston upon Hull, City of"",28"
"2022-06-09,""Basildon"",30"
"2022-06-09,""Wigan"",50"
"2022-06-08,""Kingston upon Hull, City of"",33"
"2022-06-08,""Basildon"",26"
"2022-06-08,""Wigan"",37"
"2022-06-07,""Kingston upon Hull, City of"",35"
"2022-06-07,""Basildon"",21"
"2022-06-07,""Wigan"",40"
"2022-06-06,""Kingston upon Hull, City of"",99"
"2022-06-06,""Basildon"",73"
"2022-06-06,""Wigan"",152"
"2022-06-05,""Kingston upon Hull, City of"",0"
"2022-06-05,""Basildon"",0"
"2022-06-05,""Wigan"",0"
"2022-06-04,""Kingston upon Hull, City of"",0"
"2022-06-04,""Basildon"",0"
"2022-06-04,""Wigan"",0"
"2022-06-03,""Kingston upon Hull, City of"",0"
"2022-06-03,""Basildon"",0"
"2022-06-03,""Wigan"",0"
"2022-06-02,""Kingston upon Hull, City of"",0"
"2022-06-02,""Basildon"",0"
"2022-06-02,""Wigan"",0"
"2022-06-01,""Kingston upon Hull, City of"",22"
"2022-06-01,""Basildon"",8"
"2022-06-01,""Wigan"",24"
"2022-05-31,""Kingston upon Hull, City of"",18"
"2022-05-31,""Basildon"",17"
"2022-05-31,""Wigan"",21"
"2022-05-30,""Kingston upon Hull, City of"",40"
"2022-05-30,""Basildon"",32"
"2022-05-30,""Wigan"",48"
"2022-05-29,""Kingston upon Hull, City of"",0"
"2022-05-29,""Basildon"",0"
"2022-05-29,""Wigan"",0"
"2022-05-28,""Kingston upon Hull, City of"",0"
"2022-05-28,""Basildon"",0"
"2022-05-28,""Wigan"",0"
"2022-05-27,""Kingston upon Hull, City of"",27"
"2022-05-27,""Basildon"",5"
"2022-05-27,""Wigan"",15"
"2022-05-26,""Kingston upon Hull, City of"",23"
"2022-05-26,""Basildon"",7"
"2022-05-26,""Wigan"",26"
"2022-05-25,""Kingston upon Hull, City of"",22"
"2022-05-25,""Basildon"",11"
"2022-05-25,""Wigan"",29"
"2022-05-24,""Kingston upon Hull, City of"",36"
"2022-05-24,""Basildon"",11"
"2022-05-24,""Wigan"",23"
"2022-05-23,""Kingston upon Hull, City of"",47"
"2022-05-23,""Basildon"",28"
"2022-05-23,""Wigan"",64"
"2022-05-22,""Kingston upon Hull, City of"",0"
"2022-05-22,""Basildon"",0"
"2022-05-22,""Wigan"",0"
"2022-05-21,""Kingston upon Hull, City of"",0"
"2022-05-21,""Basildon"",0"
"2022-05-21,""Wigan"",0"
"2022-05-20,""Kingston upon Hull, City of"",21"
"2022-05-20,""Basildon"",7"
"2022-05-20,""Wigan"",30"
"2022-05-19,""Kingston upon Hull, City of"",41"
"2022-05-19,""Basildon"",19"
"2022-05-19,""Wigan"",31"
"2022-05-18,""Kingston upon Hull, City of"",31"
"2022-05-18,""Basildon"",19"
"2022-05-18,""Wigan"",29"
"2022-05-17,""Kingston upon Hull, City of"",34"
"2022-05-17,""Basildon"",19"
"2022-05-17,""Wigan"",41"
"2022-05-16,""Kingston upon Hull, City of"",62"
"2022-05-16,""Basildon"",47"
"2022-05-16,""Wigan"",92"
"2022-05-15,""Kingston upon Hull, City of"",0"
"2022-05-15,""Basildon"",0"
"2022-05-15,""Wigan"",0"
"2022-05-14,""Kingston upon Hull, City of"",0"
"2022-05-14,""Basildon"",0"
"2022-05-14,""Wigan"",0"
"2022-05-13,""Kingston upon Hull, City of"",30"
"2022-05-13,""Basildon"",12"
"2022-05-13,""Wigan"",30"
"2022-05-12,""Kingston upon Hull, City of"",43"
"2022-05-12,""Basildon"",13"
"2022-05-12,""Wigan"",52"
"2022-05-11,""Kingston upon Hull, City of"",32"
"2022-05-11,""Basildon"",20"
"2022-05-11,""Wigan"",56"
"2022-05-10,""Kingston upon Hull, City of"",42"
"2022-05-10,""Basildon"",45"
"2022-05-10,""Wigan"",53"
"2022-05-09,""Kingston upon Hull, City of"",102"
"2022-05-09,""Basildon"",42"
"2022-05-09,""Wigan"",121"
"2022-05-08,""Kingston upon Hull, City of"",0"
"2022-05-08,""Basildon"",0"
"2022-05-08,""Wigan"",0"
"2022-05-07,""Kingston upon Hull, City of"",0"
"2022-05-07,""Basildon"",0"
"2022-05-07,""Wigan"",0"
"2022-05-06,""Kingston upon Hull, City of"",44"
"2022-05-06,""Basildon"",16"
"2022-05-06,""Wigan"",36"
"2022-05-05,""Kingston upon Hull, City of"",40"
"2022-05-05,""Basildon"",25"
"2022-05-05,""Wigan"",47"
"2022-05-04,""Kingston upon Hull, City of"",66"
"2022-05-04,""Basildon"",36"
"2022-05-04,""Wigan"",85"
"2022-05-03,""Kingston upon Hull, City of"",136"
"2022-05-03,""Basildon"",67"
"2022-05-03,""Wigan"",187"
"2022-05-02,""Kingston upon Hull, City of"",0"
"2022-05-02,""Basildon"",0"
"2022-05-02,""Wigan"",0"
"2022-05-01,""Kingston upon Hull, City of"",0"
"2022-05-01,""Basildon"",0"
"2022-05-01,""Wigan"",0"
"2022-04-30,""Kingston upon Hull, City of"",0"
"2022-04-30,""Basildon"",0"
"2022-04-30,""Wigan"",0"
"2022-04-29,""Kingston upon Hull, City of"",58"
"2022-04-29,""Basildon"",21"
"2022-04-29,""Wigan"",50"
"2022-04-28,""Kingston upon Hull, City of"",69"
"2022-04-28,""Basildon"",40"
"2022-04-28,""Wigan"",70"
"2022-04-27,""Kingston upon Hull, City of"",137"
"2022-04-27,""Basildon"",72"
"2022-04-27,""Wigan"",142"
"2022-04-26,""Kingston upon Hull, City of"",0"
"2022-04-26,""Basildon"",0"
"2022-04-26,""Wigan"",0"
"2022-04-25,""Kingston upon Hull, City of"",232"
"2022-04-25,""Basildon"",77"
"2022-04-25,""Wigan"",189"
"2022-04-24,""Kingston upon Hull, City of"",0"
"2022-04-24,""Basildon"",0"
"2022-04-24,""Wigan"",0"
"2022-04-23,""Kingston upon Hull, City of"",0"
"2022-04-23,""Basildon"",0"
"2022-04-23,""Wigan"",0"
"2022-04-22,""Kingston upon Hull, City of"",88"
"2022-04-22,""Basildon"",90"
"2022-04-22,""Wigan"",79"
"2022-04-21,""Kingston upon Hull, City of"",97"
"2022-04-21,""Basildon"",60"
"2022-04-21,""Wigan"",115"
"2022-04-20,""Kingston upon Hull, City of"",128"
"2022-04-20,""Basildon"",60"
"2022-04-20,""Wigan"",126"
"2022-04-19,""Kingston upon Hull, City of"",504"
"2022-04-19,""Basildon"",230"
"2022-04-19,""Wigan"",477"
"2022-04-18,""Kingston upon Hull, City of"",0"
"2022-04-18,""Basildon"",0"
"2022-04-18,""Wigan"",0"
"2022-04-17,""Kingston upon Hull, City of"",0"
"2022-04-17,""Basildon"",0"
"2022-04-17,""Wigan"",0"
"2022-04-16,""Kingston upon Hull, City of"",0"
"2022-04-16,""Basildon"",0"
"2022-04-16,""Wigan"",0"
"2022-04-15,""Kingston upon Hull, City of"",0"
"2022-04-15,""Basildon"",0"
"2022-04-15,""Wigan"",0"
"2022-04-14,""Kingston upon Hull, City of"",133"
"2022-04-14,""Basildon"",70"
"2022-04-14,""Wigan"",122"
"2022-04-13,""Kingston upon Hull, City of"",140"
"2022-04-13,""Basildon"",168"
"2022-04-13,""Wigan"",122"
"2022-04-12,""Kingston upon Hull, City of"",167"
"2022-04-12,""Basildon"",75"
"2022-04-12,""Wigan"",169"
"2022-04-11,""Kingston upon Hull, City of"",367"
"2022-04-11,""Basildon"",179"
"2022-04-11,""Wigan"",376"
"2022-04-10,""Kingston upon Hull, City of"",0"
"2022-04-10,""Basildon"",0"
"2022-04-10,""Wigan"",0"
"2022-04-09,""Kingston upon Hull, City of"",0"
"2022-04-09,""Basildon"",0"
"2022-04-09,""Wigan"",0"
"2022-04-08,""Kingston upon Hull, City of"",187"
"2022-04-08,""Basildon"",79"
"2022-04-08,""Wigan"",136"
"2022-04-07,""Kingston upon Hull, City of"",179"
"2022-04-07,""Basildon"",108"
"2022-04-07,""Wigan"",185"
"2022-04-06,""Kingston upon Hull, City of"",190"
"2022-04-06,""Basildon"",103"
"2022-04-06,""Wigan"",198"
"2022-04-05,""Kingston upon Hull, City of"",196"
"2022-04-05,""Basildon"",116"
"2022-04-05,""Wigan"",207"
"2022-04-04,""Kingston upon Hull, City of"",540"
"2022-04-04,""Basildon"",353"
"2022-04-04,""Wigan"",545"
"2022-04-03,""Kingston upon Hull, City of"",0"
"2022-04-03,""Basildon"",0"
"2022-04-03,""Wigan"",0"
"2022-04-02,""Kingston upon Hull, City of"",0"
"2022-04-02,""Basildon"",0"
"2022-04-02,""Wigan"",0"
"2022-04-01,""Kingston upon Hull, City of"",272"
"2022-04-01,""Basildon"",177"
"2022-04-01,""Wigan"",278"
"2022-03-31,""Kingston upon Hull, City of"",285"
"2022-03-31,""Basildon"",183"
"2022-03-31,""Wigan"",328"
"2022-03-30,""Kingston upon Hull, City of"",325"
"2022-03-30,""Basildon"",331"
"2022-03-30,""Wigan"",263"
"2022-03-29,""Kingston upon Hull, City of"",315"
"2022-03-29,""Basildon"",183"
"2022-03-29,""Wigan"",343"
"2022-03-28,""Kingston upon Hull, City of"",761"
"2022-03-28,""Basildon"",595"
"2022-03-28,""Wigan"",813"
"2022-03-27,""Kingston upon Hull, City of"",0"
"2022-03-27,""Basildon"",0"
"2022-03-27,""Wigan"",0"
"2022-03-26,""Kingston upon Hull, City of"",0"
"2022-03-26,""Basildon"",0"
"2022-03-26,""Wigan"",0"
"2022-03-25,""Kingston upon Hull, City of"",233"
"2022-03-25,""Basildon"",216"
"2022-03-25,""Wigan"",255"
"2022-03-24,""Kingston upon Hull, City of"",299"
"2022-03-24,""Basildon"",274"
"2022-03-24,""Wigan"",351"
"2022-03-23,""Kingston upon Hull, City of"",375"
"2022-03-23,""Basildon"",311"
"2022-03-23,""Wigan"",379"
"2022-03-22,""Kingston upon Hull, City of"",287"
"2022-03-22,""Basildon"",284"
"2022-03-22,""Wigan"",326"
"2022-03-21,""Kingston upon Hull, City of"",646"
"2022-03-21,""Basildon"",708"
"2022-03-21,""Wigan"",707"
"2022-03-20,""Kingston upon Hull, City of"",0"
"2022-03-20,""Basildon"",0"
"2022-03-20,""Wigan"",0"
"2022-03-19,""Kingston upon Hull, City of"",0"
"2022-03-19,""Basildon"",0"
"2022-03-19,""Wigan"",0"
"2022-03-18,""Kingston upon Hull, City of"",233"
"2022-03-18,""Basildon"",243"
"2022-03-18,""Wigan"",274"
"2022-03-17,""Kingston upon Hull, City of"",261"
"2022-03-17,""Basildon"",262"
"2022-03-17,""Wigan"",230"
"2022-03-16,""Kingston upon Hull, City of"",225"
"2022-03-16,""Basildon"",297"
"2022-03-16,""Wigan"",229"
"2022-03-15,""Kingston upon Hull, City of"",194"
"2022-03-15,""Basildon"",240"
"2022-03-15,""Wigan"",211"
"2022-03-14,""Kingston upon Hull, City of"",473"
"2022-03-14,""Basildon"",622"
"2022-03-14,""Wigan"",537"
"2022-03-13,""Kingston upon Hull, City of"",0"
"2022-03-13,""Basildon"",0"
"2022-03-13,""Wigan"",0"
"2022-03-12,""Kingston upon Hull, City of"",0"
"2022-03-12,""Basildon"",0"
"2022-03-12,""Wigan"",0"
"2022-03-11,""Kingston upon Hull, City of"",146"
"2022-03-11,""Basildon"",211"
"2022-03-11,""Wigan"",180"
"2022-03-10,""Kingston upon Hull, City of"",162"
"2022-03-10,""Basildon"",193"
"2022-03-10,""Wigan"",159"
"2022-03-09,""Kingston upon Hull, City of"",161"
"2022-03-09,""Basildon"",187"
"2022-03-09,""Wigan"",148"
"2022-03-08,""Kingston upon Hull, City of"",141"
"2022-03-08,""Basildon"",181"
"2022-03-08,""Wigan"",163"
"2022-03-07,""Kingston upon Hull, City of"",310"
"2022-03-07,""Basildon"",355"
"2022-03-07,""Wigan"",301"
"2022-03-06,""Kingston upon Hull, City of"",0"
"2022-03-06,""Basildon"",0"
"2022-03-06,""Wigan"",0"
"2022-03-05,""Kingston upon Hull, City of"",0"
"2022-03-05,""Basildon"",0"
"2022-03-05,""Wigan"",0"
"2022-03-04,""Kingston upon Hull, City of"",124"
"2022-03-04,""Basildon"",96"
"2022-03-04,""Wigan"",139"
"2022-03-03,""Kingston upon Hull, City of"",152"
"2022-03-03,""Basildon"",102"
"2022-03-03,""Wigan"",77"
"2022-03-02,""Kingston upon Hull, City of"",118"
"2022-03-02,""Basildon"",90"
"2022-03-02,""Wigan"",96"
"2022-03-01,""Kingston upon Hull, City of"",117"
"2022-03-01,""Basildon"",96"
"2022-03-01,""Wigan"",96"
"2022-02-28,""Kingston upon Hull, City of"",251"
"2022-02-28,""Basildon"",188"
"2022-02-28,""Wigan"",176"
"2022-02-27,""Kingston upon Hull, City of"",0"
"2022-02-27,""Basildon"",0"
"2022-02-27,""Wigan"",0"
"2022-02-26,""Kingston upon Hull, City of"",0"
"2022-02-26,""Basildon"",0"
"2022-02-26,""Wigan"",0"
"2022-02-25,""Kingston upon Hull, City of"",121"
"2022-02-25,""Basildon"",72"
"2022-02-25,""Wigan"",51"
"2022-02-24,""Kingston upon Hull, City of"",117"
"2022-02-24,""Basildon"",76"
"2022-02-24,""Wigan"",92"
"2022-02-23,""Kingston upon Hull, City of"",147"
"2022-02-23,""Basildon"",103"
"2022-02-23,""Wigan"",74"
"2022-02-22,""Kingston upon Hull, City of"",114"
"2022-02-22,""Basildon"",110"
"2022-02-22,""Wigan"",76"
"2022-02-21,""Kingston upon Hull, City of"",107"
"2022-02-21,""Basildon"",117"
"2022-02-21,""Wigan"",95"
"2022-02-20,""Kingston upon Hull, City of"",106"
"2022-02-20,""Basildon"",58"
"2022-02-20,""Wigan"",75"
"2022-02-19,""Kingston upon Hull, City of"",136"
"2022-02-19,""Basildon"",84"
"2022-02-19,""Wigan"",96"
"2022-02-18,""Kingston upon Hull, City of"",183"
"2022-02-18,""Basildon"",102"
"2022-02-18,""Wigan"",108"
"2022-02-17,""Kingston upon Hull, City of"",191"
"2022-02-17,""Basildon"",117"
"2022-02-17,""Wigan"",114"
"2022-02-16,""Kingston upon Hull, City of"",204"
"2022-02-16,""Basildon"",89"
"2022-02-16,""Wigan"",135"
"2022-02-15,""Kingston upon Hull, City of"",185"
"2022-02-15,""Basildon"",97"
"2022-02-15,""Wigan"",150"
"2022-02-14,""Kingston upon Hull, City of"",171"
"2022-02-14,""Basildon"",80"
"2022-02-14,""Wigan"",101"
"2022-02-13,""Kingston upon Hull, City of"",141"
"2022-02-13,""Basildon"",87"
"2022-02-13,""Wigan"",126"
"2022-02-12,""Kingston upon Hull, City of"",175"
"2022-02-12,""Basildon"",92"
"2022-02-12,""Wigan"",130"
"2022-02-11,""Kingston upon Hull, City of"",207"
"2022-02-11,""Basildon"",139"
