"date,""mcccityname1"",""cases"""
"2022-02-20,""Recife"",234"
"2022-02-20,""Salvador"",255"
"2022-02-20,""Sao Luis"",0"
"2022-02-20,""Sao Paulo"",479"
"2022-02-20,""Teresina"",101"
"2022-02-20,""Vitoria"",128"
"2022-02-21,""Belo Horizonte"",0"
"2022-02-21,""Belem"",0"
"2022-02-21,""Brasilia"",6"
"2022-02-21,""Curitiba"",766"
"2022-02-21,""Cuiaba"",145"
"2022-02-21,""Fortaleza"",135"
"2022-02-21,""Goiania"",3"
"2022-02-21,""Joao Pessoa"",436"
"2022-02-21,""Maceio"",83"
"2022-02-21,""Manaus"",407"
"2022-02-21,""Natal"",112"
"2022-02-21,""Porto Alegre"",104"
"2022-02-21,""Recife"",308"
"2022-02-21,""Salvador"",36"
"2022-02-21,""Sao Luis"",0"
"2022-02-21,""Sao Paulo"",94"
"2022-02-21,""Teresina"",82"
"2022-02-21,""Vitoria"",152"
"2022-02-22,""Belo Horizonte"",1746"
"2022-02-22,""Belem"",0"
"2022-02-22,""Brasilia"",3"
"2022-02-22,""Curitiba"",446"
"2022-02-22,""Cuiaba"",163"
"2022-02-22,""Fortaleza"",175"
"2022-02-22,""Goiania"",125"
"2022-02-22,""Joao Pessoa"",673"
"2022-02-22,""Maceio"",258"
"2022-02-22,""Manaus"",701"
"2022-02-22,""Natal"",494"
"2022-02-22,""Porto Alegre"",926"
"2022-02-22,""Recife"",921"
"2022-02-22,""Salvador"",940"
"2022-02-22,""Sao Luis"",0"
"2022-02-22,""Sao Paulo"",1411"
"2022-02-22,""Teresina"",104"
"2022-02-22,""Vitoria"",275"
"2022-02-23,""Belo Horizonte"",1853"
"2022-02-23,""Belem"",4698"
"2022-02-23,""Brasilia"",6"
"2022-02-23,""Curitiba"",427"
"2022-02-23,""Cuiaba"",242"
"2022-02-23,""Fortaleza"",164"
"2022-02-23,""Goiania"",139"
"2022-02-23,""Joao Pessoa"",700"
"2022-02-23,""Maceio"",112"
"2022-02-23,""Manaus"",513"
"2022-02-23,""Natal"",311"
"2022-02-23,""Porto Alegre"",657"
"2022-02-23,""Recife"",1746"
"2022-02-23,""Salvador"",793"
"2022-02-23,""Sao Luis"",0"
"2022-02-23,""Sao Paulo"",1229"
"2022-02-23,""Teresina"",10"
"2022-02-23,""Vitoria"",196"
"2022-02-24,""Belo Horizonte"",0"
"2022-02-24,""Belem"",0"
"2022-02-24,""Brasilia"",0"
"2022-02-24,""Curitiba"",292"
"2022-02-24,""Cuiaba"",138"
"2022-02-24,""Fortaleza"",71"
"2022-02-24,""Goiania"",61"
"2022-02-24,""Joao Pessoa"",818"
"2022-02-24,""Maceio"",80"
"2022-02-24,""Manaus"",545"
"2022-02-24,""Natal"",304"
"2022-02-24,""Porto Alegre"",611"
"2022-02-24,""Recife"",2645"
"2022-02-24,""Salvador"",768"
"2022-02-24,""Sao Luis"",0"
"2022-02-24,""Sao Paulo"",1149"
"2022-02-24,""Teresina"",16"
"2022-02-24,""Vitoria"",178"
"2022-02-25,""Belo Horizonte"",2853"
"2022-02-25,""Belem"",0"
"2022-02-25,""Brasilia"",1"
"2022-02-25,""Curitiba"",127"
"2022-02-25,""Cuiaba"",136"
"2022-02-25,""Fortaleza"",299"
"2022-02-25,""Goiania"",103"
"2022-02-25,""Joao Pessoa"",724"
"2022-02-25,""Maceio"",121"
"2022-02-25,""Manaus"",565"
"2022-02-25,""Natal"",210"
"2022-02-25,""Porto Alegre"",551"
"2022-02-25,""Recife"",1250"
"2022-02-25,""Salvador"",564"
"2022-02-25,""Sao Luis"",0"
"2022-02-25,""Sao Paulo"",733"
"2022-02-25,""Teresina"",14"
"2022-02-25,""Vitoria"",161"
"2022-02-26,""Belo Horizonte"",1601"
"2022-02-26,""Belem"",0"
"2022-02-26,""Brasilia"",0"
"2022-02-26,""Curitiba"",0"
"2022-02-26,""Cuiaba"",116"
"2022-02-26,""Fortaleza"",290"
"2022-02-26,""Goiania"",89"
"2022-02-26,""Joao Pessoa"",675"
"2022-02-26,""Maceio"",56"
"2022-02-26,""Manaus"",617"
"2022-02-26,""Natal"",143"
"2022-02-26,""Porto Alegre"",506"
"2022-02-26,""Recife"",3291"
"2022-02-26,""Salvador"",763"
"2022-02-26,""Sao Luis"",1"
"2022-02-26,""Sao Paulo"",681"
"2022-02-26,""Teresina"",10"
"2022-02-26,""Vitoria"",27"
"2022-02-27,""Belo Horizonte"",0"
"2022-02-27,""Belem"",0"
"2022-02-27,""Brasilia"",0"
"2022-02-27,""Curitiba"",0"
"2022-02-27,""Cuiaba"",28"
"2022-02-27,""Fortaleza"",34"
"2022-02-27,""Goiania"",0"
"2022-02-27,""Joao Pessoa"",458"
"2022-02-27,""Maceio"",218"
"2022-02-27,""Manaus"",506"
"2022-02-27,""Natal"",24"
"2022-02-27,""Porto Alegre"",0"
"2022-02-27,""Recife"",456"
"2022-02-27,""Salvador"",156"
"2022-02-27,""Sao Luis"",0"
"2022-02-27,""Sao Paulo"",169"
"2022-02-27,""Teresina"",7"
"2022-02-27,""Vitoria"",332"
"2022-02-28,""Belo Horizonte"",0"
"2022-02-28,""Belem"",0"
"2022-02-28,""Brasilia"",0"
"2022-02-28,""Curitiba"",0"
"2022-02-28,""Cuiaba"",108"
"2022-02-28,""Fortaleza"",95"
"2022-02-28,""Goiania"",0"
"2022-02-28,""Joao Pessoa"",0"
"2022-02-28,""Maceio"",613"
"2022-02-28,""Manaus"",53"
"2022-02-28,""Natal"",64"
"2022-02-28,""Porto Alegre"",329"
"2022-02-28,""Recife"",498"
"2022-02-28,""Salvador"",254"
"2022-02-28,""Sao Luis"",0"
"2022-02-28,""Sao Paulo"",78"
"2022-02-28,""Teresina"",0"
"2022-02-28,""Vitoria"",67"
"2022-03-01,""Belo Horizonte"",1867"
"2022-03-01,""Belem"",0"
"2022-03-01,""Brasilia"",0"
"2022-03-01,""Curitiba"",0"
"2022-03-01,""Cuiaba"",60"
"2022-03-01,""Fortaleza"",81"
"2022-03-01,""Goiania"",0"
"2022-03-01,""Joao Pessoa"",500"
"2022-03-01,""Maceio"",31"
"2022-03-01,""Manaus"",81"
"2022-03-01,""Natal"",52"
"2022-03-01,""Porto Alegre"",0"
"2022-03-01,""Recife"",1180"
"2022-03-01,""Salvador"",147"
"2022-03-01,""Sao Luis"",0"
"2022-03-01,""Sao Paulo"",181"
"2022-03-01,""Teresina"",4"
"2022-03-01,""Vitoria"",54"
"2022-03-02,""Belo Horizonte"",0"
"2022-03-02,""Belem"",0"
"2022-03-02,""Brasilia"",0"
"2022-03-02,""Curitiba"",553"
"2022-03-02,""Cuiaba"",109"
"2022-03-02,""Fortaleza"",31"
"2022-03-02,""Goiania"",11"
"2022-03-02,""Joao Pessoa"",0"
"2022-03-02,""Maceio"",15"
"2022-03-02,""Manaus"",43"
"2022-03-02,""Natal"",23"
"2022-03-02,""Porto Alegre"",469"
"2022-03-02,""Recife"",1006"
"2022-03-02,""Salvador"",408"
"2022-03-02,""Sao Luis"",0"
"2022-03-02,""Sao Paulo"",278"
"2022-03-02,""Teresina"",2"
"2022-03-02,""Vitoria"",38"
"2022-03-03,""Belo Horizonte"",4415"
"2022-03-03,""Belem"",0"
"2022-03-03,""Brasilia"",1"
"2022-03-03,""Curitiba"",139"
"2022-03-03,""Cuiaba"",50"
"2022-03-03,""Fortaleza"",66"
"2022-03-03,""Goiania"",142"
"2022-03-03,""Joao Pessoa"",864"
"2022-03-03,""Maceio"",37"
"2022-03-03,""Manaus"",31"
"2022-03-03,""Natal"",114"
"2022-03-03,""Porto Alegre"",502"
"2022-03-03,""Recife"",1107"
"2022-03-03,""Salvador"",476"
"2022-03-03,""Sao Luis"",0"
"2022-03-03,""Sao Paulo"",690"
"2022-03-03,""Teresina"",1"
"2022-03-03,""Vitoria"",93"
"2022-03-04,""Belo Horizonte"",0"
"2022-03-04,""Belem"",4658"
"2022-03-04,""Brasilia"",-1"
"2022-03-04,""Curitiba"",79"
"2022-03-04,""Cuiaba"",141"
"2022-03-04,""Fortaleza"",147"
"2022-03-04,""Goiania"",102"
"2022-03-04,""Joao Pessoa"",679"
"2022-03-04,""Maceio"",20"
"2022-03-04,""Manaus"",520"
"2022-03-04,""Natal"",282"
"2022-03-04,""Porto Alegre"",440"
"2022-03-04,""Recife"",1265"
"2022-03-04,""Salvador"",419"
"2022-03-04,""Sao Luis"",0"
"2022-03-04,""Sao Paulo"",661"
"2022-03-04,""Teresina"",10"
"2022-03-04,""Vitoria"",66"
"2022-03-05,""Belo Horizonte"",-1133"
"2022-03-05,""Belem"",1230"
"2022-03-05,""Brasilia"",-1"
"2022-03-05,""Curitiba"",0"
"2022-03-05,""Cuiaba"",104"
"2022-03-05,""Fortaleza"",97"
"2022-03-05,""Goiania"",18"
"2022-03-05,""Joao Pessoa"",3"
"2022-03-05,""Maceio"",139"
"2022-03-05,""Manaus"",333"
"2022-03-05,""Natal"",165"
"2022-03-05,""Porto Alegre"",361"
"2022-03-05,""Recife"",1478"
"2022-03-05,""Salvador"",288"
"2022-03-05,""Sao Luis"",1"
"2022-03-05,""Sao Paulo"",877"
"2022-03-05,""Teresina"",7"
"2022-03-05,""Vitoria"",286"
"2022-03-06,""Belo Horizonte"",0"
"2022-03-06,""Belem"",0"
"2022-03-06,""Brasilia"",0"
"2022-03-06,""Curitiba"",0"
"2022-03-06,""Cuiaba"",19"
"2022-03-06,""Fortaleza"",14"
"2022-03-06,""Goiania"",0"
"2022-03-06,""Joao Pessoa"",1"
"2022-03-06,""Maceio"",65"
"2022-03-06,""Manaus"",499"
"2022-03-06,""Natal"",4"
"2022-03-06,""Porto Alegre"",89"
"2022-03-06,""Recife"",243"
"2022-03-06,""Salvador"",41"
"2022-03-06,""Sao Luis"",0"
"2022-03-06,""Sao Paulo"",92"
"2022-03-06,""Teresina"",2"
"2022-03-06,""Vitoria"",-6"
"2022-03-07,""Belo Horizonte"",0"
"2022-03-07,""Belem"",0"
"2022-03-07,""Brasilia"",0"
"2022-03-07,""Curitiba"",224"
"2022-03-07,""Cuiaba"",24"
"2022-03-07,""Fortaleza"",40"
"2022-03-07,""Goiania"",68"
"2022-03-07,""Joao Pessoa"",1407"
"2022-03-07,""Maceio"",72"
"2022-03-07,""Manaus"",307"
"2022-03-07,""Natal"",38"
"2022-03-07,""Porto Alegre"",112"
"2022-03-07,""Recife"",180"
"2022-03-07,""Salvador"",19"
"2022-03-07,""Sao Luis"",0"
"2022-03-07,""Sao Paulo"",96"
"2022-03-07,""Teresina"",0"
"2022-03-07,""Vitoria"",74"
"2022-03-08,""Belo Horizonte"",0"
"2022-03-08,""Belem"",0"
"2022-03-08,""Brasilia"",-2"
"2022-03-08,""Curitiba"",167"
"2022-03-08,""Cuiaba"",180"
"2022-03-08,""Fortaleza"",104"
"2022-03-08,""Goiania"",52"
"2022-03-08,""Joao Pessoa"",263"
"2022-03-08,""Maceio"",146"
"2022-03-08,""Manaus"",522"
"2022-03-08,""Natal"",300"
"2022-03-08,""Porto Alegre"",346"
"2022-03-08,""Recife"",736"
"2022-03-08,""Salvador"",0"
"2022-03-08,""Sao Luis"",1"
"2022-03-08,""Sao Paulo"",893"
"2022-03-08,""Teresina"",4"
"2022-03-08,""Vitoria"",112"
"2022-03-09,""Belo Horizonte"",1783"
"2022-03-09,""Belem"",0"
"2022-03-09,""Brasilia"",3"
"2022-03-09,""Curitiba"",77"
"2022-03-09,""Cuiaba"",81"
"2022-03-09,""Fortaleza"",74"
"2022-03-09,""Goiania"",76"
"2022-03-09,""Joao Pessoa"",352"
"2022-03-09,""Maceio"",17"
"2022-03-09,""Manaus"",460"
"2022-03-09,""Natal"",256"
"2022-03-09,""Porto Alegre"",250"
"2022-03-09,""Recife"",888"
"2022-03-09,""Salvador"",632"
"2022-03-09,""Sao Luis"",0"
"2022-03-09,""Sao Paulo"",779"
"2022-03-09,""Teresina"",0"
"2022-03-09,""Vitoria"",429"
"2022-03-10,""Belo Horizonte"",1187"
"2022-03-10,""Belem"",1559"
"2022-03-10,""Brasilia"",0"
"2022-03-10,""Curitiba"",54"
"2022-03-10,""Cuiaba"",76"
"2022-03-10,""Fortaleza"",80"
"2022-03-10,""Goiania"",28"
"2022-03-10,""Joao Pessoa"",205"
"2022-03-10,""Maceio"",11"
"2022-03-10,""Manaus"",525"
"2022-03-10,""Natal"",138"
"2022-03-10,""Porto Alegre"",225"
"2022-03-10,""Recife"",1042"
"2022-03-10,""Salvador"",416"
"2022-03-10,""Sao Luis"",0"
"2022-03-10,""Sao Paulo"",806"
"2022-03-10,""Teresina"",15"
"2022-03-10,""Vitoria"",114"
"2022-03-11,""Belo Horizonte"",1115"
"2022-03-11,""Belem"",0"
"2022-03-11,""Brasilia"",-1"
"2022-03-11,""Curitiba"",42"
"2022-03-11,""Cuiaba"",54"
"2022-03-11,""Fortaleza"",38"
"2022-03-11,""Goiania"",64"
"2022-03-11,""Joao Pessoa"",324"
"2022-03-11,""Maceio"",129"
"2022-03-11,""Manaus"",464"
"2022-03-11,""Natal"",219"
"2022-03-11,""Porto Alegre"",224"
"2022-03-11,""Recife"",936"
"2022-03-11,""Salvador"",353"
"2022-03-11,""Sao Luis"",0"
"2022-03-11,""Sao Paulo"",554"
"2022-03-11,""Teresina"",3"
"2022-03-11,""Vitoria"",70"
"2022-03-12,""Belo Horizonte"",911"
"2022-03-12,""Belem"",171"
"2022-03-12,""Brasilia"",1"
"2022-03-12,""Curitiba"",0"
"2022-03-12,""Cuiaba"",70"
"2022-03-12,""Fortaleza"",62"
"2022-03-12,""Goiania"",39"
"2022-03-12,""Joao Pessoa"",379"
"2022-03-12,""Maceio"",24"
"2022-03-12,""Manaus"",482"
"2022-03-12,""Natal"",195"
"2022-03-12,""Porto Alegre"",692"
"2022-03-12,""Recife"",1009"
"2022-03-12,""Salvador"",400"
"2022-03-12,""Sao Luis"",0"
"2022-03-12,""Sao Paulo"",685"
"2022-03-12,""Teresina"",0"
"2022-03-12,""Vitoria"",111"
"2022-03-13,""Belo Horizonte"",0"
"2022-03-13,""Belem"",692"
"2022-03-13,""Brasilia"",-1"
"2022-03-13,""Curitiba"",0"
"2022-03-13,""Cuiaba"",35"
"2022-03-13,""Fortaleza"",19"
"2022-03-13,""Goiania"",0"
"2022-03-13,""Joao Pessoa"",270"
"2022-03-13,""Maceio"",62"
"2022-03-13,""Manaus"",417"
"2022-03-13,""Natal"",46"
"2022-03-13,""Porto Alegre"",81"
"2022-03-13,""Recife"",384"
"2022-03-13,""Salvador"",75"
"2022-03-13,""Sao Luis"",0"
"2022-03-13,""Sao Paulo"",63"
"2022-03-13,""Teresina"",8"
"2022-03-13,""Vitoria"",19"
"2022-03-14,""Belo Horizonte"",0"
"2022-03-14,""Belem"",701"
"2022-03-14,""Brasilia"",0"
"2022-03-14,""Curitiba"",297"
"2022-03-14,""Cuiaba"",37"
"2022-03-14,""Fortaleza"",1"
"2022-03-14,""Goiania"",16"
"2022-03-14,""Joao Pessoa"",56"
"2022-03-14,""Maceio"",7"
"2022-03-14,""Manaus"",254"
"2022-03-14,""Natal"",6"
"2022-03-14,""Porto Alegre"",65"
"2022-03-14,""Recife"",28"
"2022-03-14,""Salvador"",11"
"2022-03-14,""Sao Luis"",0"
"2022-03-14,""Sao Paulo"",20"
"2022-03-14,""Teresina"",0"
"2022-03-14,""Vitoria"",28"
"2022-03-15,""Belo Horizonte"",1443"
"2022-03-15,""Belem"",249"
"2022-03-15,""Brasilia"",0"
"2022-03-15,""Curitiba"",97"
"2022-03-15,""Cuiaba"",68"
"2022-03-15,""Fortaleza"",84"
"2022-03-15,""Goiania"",116"
"2022-03-15,""Joao Pessoa"",279"
"2022-03-15,""Maceio"",52"
"2022-03-15,""Manaus"",423"
"2022-03-15,""Natal"",225"
"2022-03-15,""Porto Alegre"",210"
"2022-03-15,""Recife"",679"
"2022-03-15,""Salvador"",289"
"2022-03-15,""Sao Luis"",1"
"2022-03-15,""Sao Paulo"",909"
"2022-03-15,""Teresina"",3"
"2022-03-15,""Vitoria"",53"
"2022-03-16,""Belo Horizonte"",1368"
"2022-03-16,""Belem"",211"
"2022-03-16,""Brasilia"",0"
"2022-03-16,""Curitiba"",110"
"2022-03-16,""Cuiaba"",46"
"2022-03-16,""Fortaleza"",109"
"2022-03-16,""Goiania"",76"
"2022-03-16,""Joao Pessoa"",273"
"2022-03-16,""Maceio"",264"
"2022-03-16,""Manaus"",65"
"2022-03-16,""Natal"",262"
"2022-03-16,""Porto Alegre"",225"
"2022-03-16,""Recife"",964"
"2022-03-16,""Salvador"",189"
"2022-03-16,""Sao Luis"",0"
"2022-03-16,""Sao Paulo"",620"
"2022-03-16,""Teresina"",0"
"2022-03-16,""Vitoria"",32"
"2022-03-17,""Belo Horizonte"",2100"
"2022-03-17,""Belem"",154"
"2022-03-17,""Brasilia"",7"
"2022-03-17,""Curitiba"",89"
"2022-03-17,""Cuiaba"",39"
"2022-03-17,""Fortaleza"",126"
"2022-03-17,""Goiania"",92"
"2022-03-17,""Joao Pessoa"",220"
"2022-03-17,""Maceio"",173"
"2022-03-17,""Manaus"",228"
"2022-03-17,""Natal"",297"
"2022-03-17,""Porto Alegre"",268"
"2022-03-17,""Recife"",1168"
"2022-03-17,""Salvador"",178"
"2022-03-17,""Sao Luis"",0"
"2022-03-17,""Sao Paulo"",615"
"2022-03-17,""Teresina"",0"
"2022-03-17,""Vitoria"",36"
"2022-03-18,""Belo Horizonte"",2054"
"2022-03-18,""Belem"",116"
"2022-03-18,""Brasilia"",-1"
"2022-03-18,""Curitiba"",73"
"2022-03-18,""Cuiaba"",21"
"2022-03-18,""Fortaleza"",69"
"2022-03-18,""Goiania"",119"
"2022-03-18,""Joao Pessoa"",382"
"2022-03-18,""Maceio"",44"
"2022-03-18,""Manaus"",314"
"2022-03-18,""Natal"",285"
"2022-03-18,""Porto Alegre"",115"
"2022-03-18,""Recife"",872"
"2022-03-18,""Salvador"",0"
"2022-03-18,""Sao Luis"",1"
"2022-03-18,""Sao Paulo"",540"
"2022-03-18,""Teresina"",2"
"2022-03-18,""Vitoria"",58"
"2022-03-19,""Belo Horizonte"",2412"
"2022-03-19,""Belem"",912"
"2022-03-19,""Brasilia"",4"
"2022-03-19,""Curitiba"",0"
"2022-03-19,""Cuiaba"",30"
"2022-03-19,""Fortaleza"",80"
"2022-03-19,""Goiania"",210"
"2022-03-19,""Joao Pessoa"",314"
"2022-03-19,""Maceio"",63"
"2022-03-19,""Manaus"",197"
"2022-03-19,""Natal"",323"
"2022-03-19,""Porto Alegre"",264"
"2022-03-19,""Recife"",739"
"2022-03-19,""Salvador"",516"
"2022-03-19,""Sao Luis"",0"
"2022-03-19,""Sao Paulo"",474"
"2022-03-19,""Teresina"",3"
"2022-03-19,""Vitoria"",60"
"2022-03-20,""Belo Horizonte"",0"
"2022-03-20,""Belem"",993"
"2022-03-20,""Brasilia"",0"
"2022-03-20,""Curitiba"",0"
"2022-03-20,""Cuiaba"",9"
"2022-03-20,""Fortaleza"",32"
"2022-03-20,""Goiania"",0"
"2022-03-20,""Joao Pessoa"",0"
"2022-03-20,""Maceio"",4"
"2022-03-20,""Manaus"",245"
"2022-03-20,""Natal"",129"
"2022-03-20,""Porto Alegre"",55"
"2022-03-20,""Recife"",239"
"2022-03-20,""Salvador"",22"
"2022-03-20,""Sao Luis"",0"
"2022-03-20,""Sao Paulo"",134"
"2022-03-20,""Teresina"",0"
"2022-03-20,""Vitoria"",1"
"2022-03-21,""Belo Horizonte"",0"
"2022-03-21,""Belem"",478"
"2022-03-21,""Brasilia"",0"
"2022-03-21,""Curitiba"",567"
"2022-03-21,""Cuiaba"",13"
"2022-03-21,""Fortaleza"",13"
"2022-03-21,""Goiania"",17"
"2022-03-21,""Joao Pessoa"",262"
"2022-03-21,""Maceio"",5"
"2022-03-21,""Manaus"",178"
"2022-03-21,""Natal"",61"
"2022-03-21,""Porto Alegre"",107"
"2022-03-21,""Recife"",116"
"2022-03-21,""Salvador"",8"
"2022-03-21,""Sao Luis"",0"
"2022-03-21,""Sao Paulo"",13"
"2022-03-21,""Teresina"",0"
"2022-03-21,""Vitoria"",16"
"2022-03-22,""Belo Horizonte"",2314"
"2022-03-22,""Belem"",158"
"2022-03-22,""Brasilia"",-1"
"2022-03-22,""Curitiba"",102"
"2022-03-22,""Cuiaba"",37"
"2022-03-22,""Fortaleza"",83"
"2022-03-22,""Goiania"",61"
"2022-03-22,""Joao Pessoa"",12"
"2022-03-22,""Maceio"",47"
"2022-03-22,""Manaus"",110"
"2022-03-22,""Natal"",333"
"2022-03-22,""Porto Alegre"",205"
"2022-03-22,""Recife"",658"
"2022-03-22,""Salvador"",224"
"2022-03-22,""Sao Luis"",0"
"2022-03-22,""Sao Paulo"",410"
"2022-03-22,""Teresina"",2"
"2022-03-22,""Vitoria"",114"
"2022-03-23,""Belo Horizonte"",2191"
"2022-03-23,""Belem"",481"
"2022-03-23,""Brasilia"",4"
"2022-03-23,""Curitiba"",58"
"2022-03-23,""Cuiaba"",31"
"2022-03-23,""Fortaleza"",1080"
"2022-03-23,""Goiania"",26"
"2022-03-23,""Joao Pessoa"",59"
"2022-03-23,""Maceio"",89"
"2022-03-23,""Manaus"",43"
"2022-03-23,""Natal"",350"
"2022-03-23,""Porto Alegre"",818"
"2022-03-23,""Recife"",653"
"2022-03-23,""Salvador"",259"
"2022-03-23,""Sao Luis"",0"
"2022-03-23,""Sao Paulo"",349"
"2022-03-23,""Teresina"",0"
"2022-03-23,""Vitoria"",259"
"2022-03-24,""Belo Horizonte"",2473"
"2022-03-24,""Belem"",166"
"2022-03-24,""Brasilia"",1"
"2022-03-24,""Curitiba"",64"
"2022-03-24,""Cuiaba"",28"
"2022-03-24,""Fortaleza"",56"
"2022-03-24,""Goiania"",17"
"2022-03-24,""Joao Pessoa"",297"
"2022-03-24,""Maceio"",67"
"2022-03-24,""Manaus"",52"
"2022-03-24,""Natal"",194"
"2022-03-24,""Porto Alegre"",213"
"2022-03-24,""Recife"",811"
"2022-03-24,""Salvador"",385"
"2022-03-24,""Sao Luis"",0"
"2022-03-24,""Sao Paulo"",237"
"2022-03-24,""Teresina"",4"
"2022-03-24,""Vitoria"",64"
"2022-03-25,""Belo Horizonte"",2077"
"2022-03-25,""Belem"",173"
"2022-03-25,""Brasilia"",-2"
"2022-03-25,""Curitiba"",46"
"2022-03-25,""Cuiaba"",21"
"2022-03-25,""Fortaleza"",43"
"2022-03-25,""Goiania"",20"
"2022-03-25,""Joao Pessoa"",193"
"2022-03-25,""Maceio"",85"
"2022-03-25,""Manaus"",28"
"2022-03-25,""Natal"",208"
"2022-03-25,""Porto Alegre"",228"
"2022-03-25,""Recife"",620"
"2022-03-25,""Salvador"",216"
"2022-03-25,""Sao Luis"",0"
"2022-03-25,""Sao Paulo"",316"
"2022-03-25,""Teresina"",1"
"2022-03-25,""Vitoria"",35"
"2022-03-26,""Belo Horizonte"",2002"
"2022-03-26,""Belem"",113"
"2022-03-26,""Brasilia"",0"
"2022-03-26,""Curitiba"",0"
"2022-03-26,""Cuiaba"",40"
"2022-03-26,""Fortaleza"",15"
"2022-03-26,""Goiania"",34"
"2022-03-26,""Joao Pessoa"",172"
"2022-03-26,""Maceio"",39"
"2022-03-26,""Manaus"",32"
"2022-03-26,""Natal"",198"
"2022-03-26,""Porto Alegre"",161"
"2022-03-26,""Recife"",840"
"2022-03-26,""Salvador"",0"
"2022-03-26,""Sao Luis"",0"
"2022-03-26,""Sao Paulo"",437"
"2022-03-26,""Teresina"",2"
"2022-03-26,""Vitoria"",343"
"2022-03-27,""Belo Horizonte"",0"
"2022-03-27,""Belem"",207"
"2022-03-27,""Brasilia"",2"
"2022-03-27,""Curitiba"",0"
"2022-03-27,""Cuiaba"",3"
"2022-03-27,""Fortaleza"",16"
"2022-03-27,""Goiania"",0"
"2022-03-27,""Joao Pessoa"",208"
"2022-03-27,""Maceio"",0"
"2022-03-27,""Manaus"",14"
"2022-03-27,""Natal"",100"
"2022-03-27,""Porto Alegre"",68"
"2022-03-27,""Recife"",13"
"2022-03-27,""Salvador"",285"
"2022-03-27,""Sao Luis"",0"
"2022-03-27,""Sao Paulo"",161"
"2022-03-27,""Teresina"",0"
"2022-03-27,""Vitoria"",20"
"2022-03-28,""Belo Horizonte"",0"
"2022-03-28,""Belem"",159"
"2022-03-28,""Brasilia"",0"
"2022-03-28,""Curitiba"",478"
"2022-03-28,""Cuiaba"",6"
"2022-03-28,""Fortaleza"",0"
"2022-03-28,""Goiania"",1"
"2022-03-28,""Joao Pessoa"",43"
"2022-03-28,""Maceio"",6"
"2022-03-28,""Manaus"",19"
"2022-03-28,""Natal"",31"
"2022-03-28,""Porto Alegre"",43"
"2022-03-28,""Recife"",230"
"2022-03-28,""Salvador"",4"
"2022-03-28,""Sao Luis"",0"
"2022-03-28,""Sao Paulo"",8"
"2022-03-28,""Teresina"",0"
"2022-03-28,""Vitoria"",270"
"2022-03-29,""Belo Horizonte"",2183"
"2022-03-29,""Belem"",124"
"2022-03-29,""Brasilia"",0"
"2022-03-29,""Curitiba"",79"
"2022-03-29,""Cuiaba"",24"
"2022-03-29,""Fortaleza"",28"
"2022-03-29,""Goiania"",2"
"2022-03-29,""Joao Pessoa"",24"
"2022-03-29,""Maceio"",35"
"2022-03-29,""Manaus"",28"
"2022-03-29,""Natal"",0"
"2022-03-29,""Porto Alegre"",224"
"2022-03-29,""Recife"",736"
"2022-03-29,""Salvador"",129"
"2022-03-29,""Sao Luis"",0"
"2022-03-29,""Sao Paulo"",441"
"2022-03-29,""Teresina"",0"
"2022-03-29,""Vitoria"",98"
"2022-03-30,""Belo Horizonte"",1400"
"2022-03-30,""Belem"",111"
"2022-03-30,""Brasilia"",0"
"2022-03-30,""Curitiba"",74"
"2022-03-30,""Cuiaba"",30"
"2022-03-30,""Fortaleza"",2"
"2022-03-30,""Goiania"",44"
"2022-03-30,""Joao Pessoa"",232"
"2022-03-30,""Maceio"",47"
"2022-03-30,""Manaus"",29"
"2022-03-30,""Natal"",447"
"2022-03-30,""Porto Alegre"",207"
"2022-03-30,""Recife"",545"
"2022-03-30,""Salvador"",140"
"2022-03-30,""Sao Luis"",0"
"2022-03-30,""Sao Paulo"",545"
"2022-03-30,""Teresina"",2"
"2022-03-30,""Vitoria"",68"
"2022-03-31,""Belo Horizonte"",1766"
"2022-03-31,""Belem"",150"
"2022-03-31,""Brasilia"",0"
"2022-03-31,""Curitiba"",67"
"2022-03-31,""Cuiaba"",24"
"2022-03-31,""Fortaleza"",0"
"2022-03-31,""Goiania"",-1"
"2022-03-31,""Joao Pessoa"",204"
"2022-03-31,""Maceio"",37"
"2022-03-31,""Manaus"",22"
"2022-03-31,""Natal"",192"
"2022-03-31,""Porto Alegre"",200"
"2022-03-31,""Recife"",571"
"2022-03-31,""Salvador"",275"
"2022-03-31,""Sao Luis"",0"
"2022-03-31,""Sao Paulo"",680"
"2022-03-31,""Teresina"",0"
"2022-03-31,""Vitoria"",35"
"2022-04-01,""Belo Horizonte"",1357"
"2022-04-01,""Belem"",276"
"2022-04-01,""Brasilia"",0"
"2022-04-01,""Curitiba"",78"
"2022-04-01,""Cuiaba"",0"
"2022-04-01,""Fortaleza"",83"
"2022-04-01,""Goiania"",10"
"2022-04-01,""Joao Pessoa"",225"
"2022-04-01,""Maceio"",38"
"2022-04-01,""Manaus"",18"
"2022-04-01,""Natal"",154"
"2022-04-01,""Porto Alegre"",165"
"2022-04-01,""Recife"",428"
"2022-04-01,""Salvador"",161"
"2022-04-01,""Sao Luis"",0"
"2022-04-01,""Sao Paulo"",478"
"2022-04-01,""Teresina"",2"
"2022-04-01,""Vitoria"",91"
"2022-04-02,""Belo Horizonte"",0"
"2022-04-02,""Belem"",126"
