"regionname","date","cases"
"Western Australia",2020-05-05,551
"Australian Capital Territory",2020-05-06,107
"New South Wales",2020-05-06,3044
"Northern Territory",2020-05-06,29
"Queensland",2020-05-06,1045
"South Australia",2020-05-06,438
"Tasmania",2020-05-06,226
"Victoria",2020-05-06,1454
"Western Australia",2020-05-06,551
"Australian Capital Territory",2020-05-07,107
"New South Wales",2020-05-07,3047
"Northern Territory",2020-05-07,29
"Queensland",2020-05-07,1045
"South Australia",2020-05-07,439
"Tasmania",2020-05-07,227
"Victoria",2020-05-07,1467
"Western Australia",2020-05-07,552
"Australian Capital Territory",2020-05-08,107
"New South Wales",2020-05-08,3051
"Northern Territory",2020-05-08,29
"Queensland",2020-05-08,1045
"South Australia",2020-05-08,439
"Tasmania",2020-05-08,227
"Victoria",2020-05-08,1468
"Western Australia",2020-05-08,552
"Australian Capital Territory",2020-05-09,107
"New South Wales",2020-05-09,3053
"Northern Territory",2020-05-09,29
"Queensland",2020-05-09,1045
"South Australia",2020-05-09,439
"Tasmania",2020-05-09,227
"Victoria",2020-05-09,1487
"Western Australia",2020-05-09,552
"Australian Capital Territory",2020-05-10,107
"New South Wales",2020-05-10,3053
"Northern Territory",2020-05-10,29
"Queensland",2020-05-10,1045
"South Australia",2020-05-10,439
"Tasmania",2020-05-10,227
"Victoria",2020-05-10,1496
"Western Australia",2020-05-10,552
"Australian Capital Territory",2020-05-11,107
"New South Wales",2020-05-11,3053
"Northern Territory",2020-05-11,29
"Queensland",2020-05-11,1051
"South Australia",2020-05-11,439
"Tasmania",2020-05-11,227
"Victoria",2020-05-11,1511
"Western Australia",2020-05-11,553
"Australian Capital Territory",2020-05-12,107
"New South Wales",2020-05-12,3059
"Northern Territory",2020-05-12,29
"Queensland",2020-05-12,1052
"South Australia",2020-05-12,439
"Tasmania",2020-05-12,227
"Victoria",2020-05-12,1514
"Western Australia",2020-05-12,553
"Australian Capital Territory",2020-05-13,107
"New South Wales",2020-05-13,3063
"Northern Territory",2020-05-13,29
"Queensland",2020-05-13,1051
"South Australia",2020-05-13,439
"Tasmania",2020-05-13,227
"Victoria",2020-05-13,1521
"Western Australia",2020-05-13,552
"Australian Capital Territory",2020-05-14,107
"New South Wales",2020-05-14,3071
"Northern Territory",2020-05-14,29
"Queensland",2020-05-14,1054
"South Australia",2020-05-14,439
"Tasmania",2020-05-14,227
"Victoria",2020-05-14,1540
"Western Australia",2020-05-14,552
"Australian Capital Territory",2020-05-15,107
"New South Wales",2020-05-15,3074
"Northern Territory",2020-05-15,29
"Queensland",2020-05-15,1055
"South Australia",2020-05-15,439
"Tasmania",2020-05-15,228
"Victoria",2020-05-15,1551
"Western Australia",2020-05-15,552
"Australian Capital Territory",2020-05-16,107
"New South Wales",2020-05-16,3075
"Northern Territory",2020-05-16,29
"Queensland",2020-05-16,1055
"South Australia",2020-05-16,439
"Tasmania",2020-05-16,228
"Victoria",2020-05-16,1558
"Western Australia",2020-05-16,553
"Australian Capital Territory",2020-05-17,107
"New South Wales",2020-05-17,3076
"Northern Territory",2020-05-17,29
"Queensland",2020-05-17,1057
"South Australia",2020-05-17,439
"Tasmania",2020-05-17,228
"Victoria",2020-05-17,1564
"Western Australia",2020-05-17,554
"Australian Capital Territory",2020-05-18,107
"New South Wales",2020-05-18,3078
"Northern Territory",2020-05-18,29
"Queensland",2020-05-18,1057
"South Australia",2020-05-18,439
"Tasmania",2020-05-18,228
"Victoria",2020-05-18,1573
"Western Australia",2020-05-18,557
"Australian Capital Territory",2020-05-19,107
"New South Wales",2020-05-19,3081
"Northern Territory",2020-05-19,29
"Queensland",2020-05-19,1058
"South Australia",2020-05-19,439
"Tasmania",2020-05-19,228
"Victoria",2020-05-19,1573
"Western Australia",2020-05-19,557
"Australian Capital Territory",2020-05-20,107
"New South Wales",2020-05-20,3082
"Northern Territory",2020-05-20,29
"Queensland",2020-05-20,1058
"South Australia",2020-05-20,439
"Tasmania",2020-05-20,228
"Victoria",2020-05-20,1581
"Western Australia",2020-05-20,557
"Australian Capital Territory",2020-05-21,107
"New South Wales",2020-05-21,3084
"Northern Territory",2020-05-21,29
"Queensland",2020-05-21,1058
"South Australia",2020-05-21,439
"Tasmania",2020-05-21,228
"Victoria",2020-05-21,1593
"Western Australia",2020-05-21,557
"Australian Capital Territory",2020-05-22,107
"New South Wales",2020-05-22,3086
"Northern Territory",2020-05-22,29
"Queensland",2020-05-22,1060
"South Australia",2020-05-22,439
"Tasmania",2020-05-22,228
"Victoria",2020-05-22,1593
"Western Australia",2020-05-22,557
"Australian Capital Territory",2020-05-23,107
"New South Wales",2020-05-23,3087
"Northern Territory",2020-05-23,29
"Queensland",2020-05-23,1061
"South Australia",2020-05-23,439
"Tasmania",2020-05-23,228
"Victoria",2020-05-23,1603
"Western Australia",2020-05-23,560
"Australian Capital Territory",2020-05-24,107
"New South Wales",2020-05-24,3090
"Northern Territory",2020-05-24,29
"Queensland",2020-05-24,1056
"South Australia",2020-05-24,439
"Tasmania",2020-05-24,228
"Victoria",2020-05-24,1605
"Western Australia",2020-05-24,560
"Australian Capital Territory",2020-05-25,107
"New South Wales",2020-05-25,3092
"Northern Territory",2020-05-25,29
"Queensland",2020-05-25,1057
"South Australia",2020-05-25,439
"Tasmania",2020-05-25,228
"Victoria",2020-05-25,1610
"Western Australia",2020-05-25,564
"Australian Capital Territory",2020-05-26,107
"New South Wales",2020-05-26,3089
"Northern Territory",2020-05-26,29
"Queensland",2020-05-26,1058
"South Australia",2020-05-26,440
"Tasmania",2020-05-26,228
"Victoria",2020-05-26,1618
"Western Australia",2020-05-26,570
"Australian Capital Territory",2020-05-27,107
"New South Wales",2020-05-27,3090
"Northern Territory",2020-05-27,29
"Queensland",2020-05-27,1058
"South Australia",2020-05-27,440
"Tasmania",2020-05-27,228
"Victoria",2020-05-27,1628
"Western Australia",2020-05-27,570
"Australian Capital Territory",2020-05-28,107
"New South Wales",2020-05-28,3092
"Northern Territory",2020-05-28,29
"Queensland",2020-05-28,1058
"South Australia",2020-05-28,440
"Tasmania",2020-05-28,228
"Victoria",2020-05-28,1634
"Western Australia",2020-05-28,577
"Australian Capital Territory",2020-05-29,107
"New South Wales",2020-05-29,3092
"Northern Territory",2020-05-29,29
"Queensland",2020-05-29,1058
"South Australia",2020-05-29,440
"Tasmania",2020-05-29,228
"Victoria",2020-05-29,1645
"Western Australia",2020-05-29,585
"Australian Capital Territory",2020-05-30,107
"New South Wales",2020-05-30,3095
"Northern Territory",2020-05-30,29
"Queensland",2020-05-30,1058
"South Australia",2020-05-30,440
"Tasmania",2020-05-30,228
"Victoria",2020-05-30,1649
"Western Australia",2020-05-30,586
"Australian Capital Territory",2020-05-31,107
"New South Wales",2020-05-31,3098
"Northern Territory",2020-05-31,29
"Queensland",2020-05-31,1058
"South Australia",2020-05-31,440
"Tasmania",2020-05-31,228
"Victoria",2020-05-31,1653
"Western Australia",2020-05-31,589
"Australian Capital Territory",2020-06-01,107
"New South Wales",2020-06-01,3104
"Northern Territory",2020-06-01,29
"Queensland",2020-06-01,1059
"South Australia",2020-06-01,440
"Tasmania",2020-06-01,228
"Victoria",2020-06-01,1663
"Western Australia",2020-06-01,591
"Australian Capital Territory",2020-06-02,107
"New South Wales",2020-06-02,3104
"Northern Territory",2020-06-02,29
"Queensland",2020-06-02,1059
"South Australia",2020-06-02,440
"Tasmania",2020-06-02,228
"Victoria",2020-06-02,1670
"Western Australia",2020-06-02,592
"Australian Capital Territory",2020-06-03,107
"New South Wales",2020-06-03,3106
"Northern Territory",2020-06-03,29
"Queensland",2020-06-03,1060
"South Australia",2020-06-03,440
"Tasmania",2020-06-03,228
"Victoria",2020-06-03,1678
"Western Australia",2020-06-03,592
"Australian Capital Territory",2020-06-04,107
"New South Wales",2020-06-04,3110
"Northern Territory",2020-06-04,29
"Queensland",2020-06-04,1060
"South Australia",2020-06-04,440
"Tasmania",2020-06-04,228
"Victoria",2020-06-04,1681
"Western Australia",2020-06-04,592
"Australian Capital Territory",2020-06-05,107
"New South Wales",2020-06-05,3110
"Northern Territory",2020-06-05,29
"Queensland",2020-06-05,1061
"South Australia",2020-06-05,440
"Tasmania",2020-06-05,228
"Victoria",2020-06-05,1681
"Western Australia",2020-06-05,596
"Australian Capital Territory",2020-06-06,108
"New South Wales",2020-06-06,3109
"Northern Territory",2020-06-06,29
"Queensland",2020-06-06,1061
"South Australia",2020-06-06,440
"Tasmania",2020-06-06,228
"Victoria",2020-06-06,1685
"Western Australia",2020-06-06,599
"Australian Capital Territory",2020-06-07,108
"New South Wales",2020-06-07,3112
"Northern Territory",2020-06-07,29
"Queensland",2020-06-07,1062
"South Australia",2020-06-07,440
"Tasmania",2020-06-07,228
"Victoria",2020-06-07,1687
"Western Australia",2020-06-07,599
"Australian Capital Territory",2020-06-08,108
"New South Wales",2020-06-08,3114
"Northern Territory",2020-06-08,29
"Queensland",2020-06-08,1062
"South Australia",2020-06-08,440
"Tasmania",2020-06-08,228
"Victoria",2020-06-08,1687
"Western Australia",2020-06-08,599
"Australian Capital Territory",2020-06-09,108
"New South Wales",2020-06-09,3117
"Northern Territory",2020-06-09,29
"Queensland",2020-06-09,1062
"South Australia",2020-06-09,440
"Tasmania",2020-06-09,228
"Victoria",2020-06-09,1691
"Western Australia",2020-06-09,599
"Australian Capital Territory",2020-06-10,108
"New South Wales",2020-06-10,3117
"Northern Territory",2020-06-10,29
"Queensland",2020-06-10,1063
"South Australia",2020-06-10,440
"Tasmania",2020-06-10,228
"Victoria",2020-06-10,1699
"Western Australia",2020-06-10,601
"Australian Capital Territory",2020-06-11,108
"New South Wales",2020-06-11,3115
"Northern Territory",2020-06-11,29
"Queensland",2020-06-11,1064
"South Australia",2020-06-11,440
"Tasmania",2020-06-11,228
"Victoria",2020-06-11,1703
"Western Australia",2020-06-11,602
"Australian Capital Territory",2020-06-12,108
"New South Wales",2020-06-12,3119
"Northern Territory",2020-06-12,29
"Queensland",2020-06-12,1065
"South Australia",2020-06-12,440
"Tasmania",2020-06-12,228
"Victoria",2020-06-12,1703
"Western Australia",2020-06-12,602
"Australian Capital Territory",2020-06-13,108
"New South Wales",2020-06-13,3128
"Northern Territory",2020-06-13,29
"Queensland",2020-06-13,1065
"South Australia",2020-06-13,440
"Tasmania",2020-06-13,228
"Victoria",2020-06-13,1720
"Western Australia",2020-06-13,602
"Australian Capital Territory",2020-06-14,108
"New South Wales",2020-06-14,3131
"Northern Territory",2020-06-14,29
"Queensland",2020-06-14,1065
"South Australia",2020-06-14,440
"Tasmania",2020-06-14,228
"Victoria",2020-06-14,1732
"Western Australia",2020-06-14,602
"Australian Capital Territory",2020-06-15,108
"New South Wales",2020-06-15,3134
"Northern Territory",2020-06-15,29
"Queensland",2020-06-15,1065
"South Australia",2020-06-15,440
"Tasmania",2020-06-15,228
"Victoria",2020-06-15,1741
"Western Australia",2020-06-15,602
"Australian Capital Territory",2020-06-16,108
"New South Wales",2020-06-16,3135
"Northern Territory",2020-06-16,29
"Queensland",2020-06-16,1066
"South Australia",2020-06-16,440
"Tasmania",2020-06-16,228
"Victoria",2020-06-16,1762
"Western Australia",2020-06-16,602
"Australian Capital Territory",2020-06-17,108
"New South Wales",2020-06-17,3137
"Northern Territory",2020-06-17,29
"Queensland",2020-06-17,1066
"South Australia",2020-06-17,440
"Tasmania",2020-06-17,228
"Victoria",2020-06-17,1780
"Western Australia",2020-06-17,603
"Australian Capital Territory",2020-06-18,108
"New South Wales",2020-06-18,3143
"Northern Territory",2020-06-18,29
"Queensland",2020-06-18,1066
"South Australia",2020-06-18,440
"Tasmania",2020-06-18,228
"Victoria",2020-06-18,1792
"Western Australia",2020-06-18,603
"Australian Capital Territory",2020-06-19,108
"New South Wales",2020-06-19,3144
"Northern Territory",2020-06-19,29
"Queensland",2020-06-19,1066
"South Australia",2020-06-19,440
"Tasmania",2020-06-19,228
"Victoria",2020-06-19,1792
"Western Australia",2020-06-19,604
"Australian Capital Territory",2020-06-20,108
"New South Wales",2020-06-20,3149
"Northern Territory",2020-06-20,29
"Queensland",2020-06-20,1066
"South Australia",2020-06-20,440
"Tasmania",2020-06-20,228
"Victoria",2020-06-20,1836
"Western Australia",2020-06-20,605
"Australian Capital Territory",2020-06-21,108
"New South Wales",2020-06-21,3151
"Northern Territory",2020-06-21,29
"Queensland",2020-06-21,1066
"South Australia",2020-06-21,440
"Tasmania",2020-06-21,228
"Victoria",2020-06-21,1847
"Western Australia",2020-06-21,605
"Australian Capital Territory",2020-06-22,108
"New South Wales",2020-06-22,3150
"Northern Territory",2020-06-22,29
"Queensland",2020-06-22,1066
"South Australia",2020-06-22,440
"Tasmania",2020-06-22,228
"Victoria",2020-06-22,1864
"Western Australia",2020-06-22,607
"Australian Capital Territory",2020-06-23,108
"New South Wales",2020-06-23,3159
"Northern Territory",2020-06-23,29
"Queensland",2020-06-23,1066
"South Australia",2020-06-23,440
"Tasmania",2020-06-23,228
"Victoria",2020-06-23,1884
"Western Australia",2020-06-23,607
"Australian Capital Territory",2020-06-24,108
"New South Wales",2020-06-24,3162
"Northern Territory",2020-06-24,29
"Queensland",2020-06-24,1066
"South Australia",2020-06-24,440
"Tasmania",2020-06-24,228
"Victoria",2020-06-24,1917
"Western Australia",2020-06-24,608
"Australian Capital Territory",2020-06-25,108
"New South Wales",2020-06-25,3168
"Northern Territory",2020-06-25,29
"Queensland",2020-06-25,1067
"South Australia",2020-06-25,440
"Tasmania",2020-06-25,228
"Victoria",2020-06-25,1947
"Western Australia",2020-06-25,608
"Australian Capital Territory",2020-06-26,108
"New South Wales",2020-06-26,3174
"Northern Territory",2020-06-26,29
"Queensland",2020-06-26,1067
"South Australia",2020-06-26,440
"Tasmania",2020-06-26,228
"Victoria",2020-06-26,1947
"Western Australia",2020-06-26,608
"Australian Capital Territory",2020-06-27,108
"New South Wales",2020-06-27,3177
"Northern Territory",2020-06-27,29
"Queensland",2020-06-27,1067
"South Australia",2020-06-27,440
"Tasmania",2020-06-27,228
"Victoria",2020-06-27,2028
"Western Australia",2020-06-27,609
"Australian Capital Territory",2020-06-28,108
"New South Wales",2020-06-28,3184
"Northern Territory",2020-06-28,29
"Queensland",2020-06-28,1067
"South Australia",2020-06-28,440
"Tasmania",2020-06-28,228
"Victoria",2020-06-28,2099
"Western Australia",2020-06-28,609
"Australian Capital Territory",2020-06-29,108
"New South Wales",2020-06-29,3189
"Northern Territory",2020-06-29,29
"Queensland",2020-06-29,1067
"South Australia",2020-06-29,443
"Tasmania",2020-06-29,228
"Victoria",2020-06-29,2159
"Western Australia",2020-06-29,611
"Australian Capital Territory",2020-06-30,108
"New South Wales",2020-06-30,3203
"Northern Territory",2020-06-30,29
"Queensland",2020-06-30,1067
"South Australia",2020-06-30,443
"Tasmania",2020-06-30,228
"Victoria",2020-06-30,2231
"Western Australia",2020-06-30,611
"Australian Capital Territory",2020-07-01,108
"New South Wales",2020-07-01,3211
"Northern Territory",2020-07-01,30
"Queensland",2020-07-01,1067
"South Australia",2020-07-01,443
"Tasmania",2020-07-01,228
"Victoria",2020-07-01,2303
"Western Australia",2020-07-01,611
"Australian Capital Territory",2020-07-02,108
"New South Wales",2020-07-02,3211
"Northern Territory",2020-07-02,30
"Queensland",2020-07-02,1067
"South Australia",2020-07-02,443
"Tasmania",2020-07-02,228
"Victoria",2020-07-02,2368
"Western Australia",2020-07-02,611
"Australian Capital Territory",2020-07-03,108
"New South Wales",2020-07-03,3405
"Northern Territory",2020-07-03,30
"Queensland",2020-07-03,1067
"South Australia",2020-07-03,443
"Tasmania",2020-07-03,228
"Victoria",2020-07-03,2368
"Western Australia",2020-07-03,611
"Australian Capital Territory",2020-07-04,108
"New South Wales",2020-07-04,3419
"Northern Territory",2020-07-04,30
"Queensland",2020-07-04,1067
"South Australia",2020-07-04,443
"Tasmania",2020-07-04,228
"Victoria",2020-07-04,2536
"Western Australia",2020-07-04,612
"Australian Capital Territory",2020-07-05,108
"New South Wales",2020-07-05,3429
"Northern Territory",2020-07-05,30
"Queensland",2020-07-05,1067
"South Australia",2020-07-05,443
"Tasmania",2020-07-05,228
"Victoria",2020-07-05,2660
"Western Australia",2020-07-05,618
"Australian Capital Territory",2020-07-06,108
"New South Wales",2020-07-06,3433
"Northern Territory",2020-07-06,30
"Queensland",2020-07-06,1068
"South Australia",2020-07-06,443
"Tasmania",2020-07-06,228
"Victoria",2020-07-06,2824
"Western Australia",2020-07-06,621
"Australian Capital Territory",2020-07-07,111
"New South Wales",2020-07-07,3440
"Northern Territory",2020-07-07,30
"Queensland",2020-07-07,1068
"South Australia",2020-07-07,443
"Tasmania",2020-07-07,228
"Victoria",2020-07-07,2942
"Western Australia",2020-07-07,624
"Australian Capital Territory",2020-07-08,112
"New South Wales",2020-07-08,3453
"Northern Territory",2020-07-08,30
"Queensland",2020-07-08,1068
"South Australia",2020-07-08,443
"Tasmania",2020-07-08,228
"Victoria",2020-07-08,3098
"Western Australia",2020-07-08,624
"Australian Capital Territory",2020-07-09,113
"New South Wales",2020-07-09,3467
"Northern Territory",2020-07-09,31
"Queensland",2020-07-09,1068
"South Australia",2020-07-09,443
"Tasmania",2020-07-09,228
"Victoria",2020-07-09,3397
"Western Australia",2020-07-09,627
"Australian Capital Territory",2020-07-10,113
"New South Wales",2020-07-10,3474
"Northern Territory",2020-07-10,31
"Queensland",2020-07-10,1070
"South Australia",2020-07-10,443
"Tasmania",2020-07-10,228
"Victoria",2020-07-10,3560
"Western Australia",2020-07-10,634
"Australian Capital Territory",2020-07-11,113
"New South Wales",2020-07-11,3478
"Northern Territory",2020-07-11,31
"Queensland",2020-07-11,1070
"South Australia",2020-07-11,443
"Tasmania",2020-07-11,228
"Victoria",2020-07-11,3799
"Western Australia",2020-07-11,635
"Australian Capital Territory",2020-07-12,113
"New South Wales",2020-07-12,3492
"Northern Territory",2020-07-12,31
"Queensland",2020-07-12,1071
"South Australia",2020-07-12,443
"Tasmania",2020-07-12,228
"Victoria",2020-07-12,3967
"Western Australia",2020-07-12,635
"Australian Capital Territory",2020-07-13,113
"New South Wales",2020-07-13,3505
"Northern Territory",2020-07-13,31
"Queensland",2020-07-13,1071
"South Australia",2020-07-13,443
"Tasmania",2020-07-13,228
